Date,Water Area (km^2)
2017-09-30 08:00:00,2080.650646466566
2017-10-01 08:00:00,2097.4104383556237
2017-10-02 08:00:00,2167.8830832771673
2017-10-03 08:00:00,2241.733364733275
2017-10-04 08:00:00,2286.281464127971
2017-10-05 08:00:00,2360.1860702472877
2017-10-06 08:00:00,2409.822282976571
2017-10-07 08:00:00,2447.1387596806267
2017-10-08 08:00:00,2500.673710311664
2017-10-09 08:00:00,2561.4609834287903
2017-10-10 08:00:00,2635.963378289083
2017-10-11 08:00:00,2697.0644753530046
2017-10-12 08:00:00,2757.3395435807256
2017-10-13 08:00:00,2820.946297410982
2017-10-14 08:00:00,2877.8994691057705
2017-10-15 08:00:00,2933.4831406074504
2017-10-16 08:00:00,2973.3506846783857
2017-10-17 08:00:00,3032.2372901714584
2017-10-18 08:00:00,3085.1259500308934
2017-10-19 08:00:00,3136.445834465121
2017-10-20 08:00:00,3158.063651291104
2017-10-21 08:00:00,3163.489291233371
2017-10-22 08:00:00,3158.473696236493
2017-10-23 08:00:00,3145.5521038692427
2017-10-24 08:00:00,3115.923140822723
2017-10-25 08:00:00,3087.6744312191868
2017-10-26 08:00:00,3058.9295775540954
2017-10-27 08:00:00,3011.6408169581546
2017-10-28 08:00:00,2963.69844362346
2017-10-29 08:00:00,2909.46189089451
2017-10-30 08:00:00,2842.3823827529145
2017-10-31 08:00:00,2778.3893644473924
2017-11-01 08:00:00,2712.5235310428498
2017-11-02 08:00:00,2652.498993928774
2017-11-03 08:00:00,2599.1118732208497
2017-11-04 08:00:00,2532.849810289936
2017-11-05 08:00:00,2461.7367076281134
2017-11-06 08:00:00,2400.3361088873216
2017-11-07 08:00:00,2328.0317522179794
2017-11-08 08:00:00,2262.7048990936582
2017-11-09 08:00:00,2174.4107501016047
2017-11-10 08:00:00,2089.144863217245
2017-11-11 08:00:00,1986.3291156084722
2017-11-12 08:00:00,1898.3448572254495
2017-11-13 08:00:00,1809.03949333079
2017-11-14 08:00:00,1725.1994892923003
2017-11-15 08:00:00,1667.91878837456
2017-11-16 08:00:00,1632.6154114820142
2017-11-17 08:00:00,1623.694750107001
2017-11-18 08:00:00,1579.4750711088652
2017-11-19 08:00:00,1561.7432313284296
2017-11-20 08:00:00,1542.2884958721058
2017-11-21 08:00:00,1533.373630423673
2017-11-22 08:00:00,1498.8086582861738
2017-11-23 08:00:00,1479.507882020244
2017-11-24 08:00:00,1463.3026385256867
2017-11-25 08:00:00,1449.2383705948118
2017-11-26 08:00:00,1436.357020873153
2017-11-27 08:00:00,1428.847821131671
2017-11-28 08:00:00,1427.5204024626935
2017-11-29 08:00:00,1445.3361786087755
2017-11-30 08:00:00,1460.6886669326661
2017-12-01 08:00:00,1477.6019837109072
2017-12-02 08:00:00,1493.8349602914777
2017-12-03 08:00:00,1512.0405502755714
2017-12-04 08:00:00,1520.7738619692377
2017-12-05 08:00:00,1519.9825889385488
2017-12-06 08:00:00,1510.2342461009723
2017-12-07 08:00:00,1482.8135126057564
2017-12-08 08:00:00,1459.192775343763
2017-12-09 08:00:00,1442.5866707882417
2017-12-10 08:00:00,1426.2460539920608
2017-12-11 08:00:00,1405.9427470877133
2017-12-12 08:00:00,1394.1768292985232
2017-12-13 08:00:00,1413.288529775609
2017-12-14 08:00:00,1441.398986747552
2017-12-15 08:00:00,1442.3914873717404
2017-12-16 08:00:00,1420.0199320068796
2017-12-17 08:00:00,1409.9954262268911
2017-12-18 08:00:00,1403.5244785330253
2017-12-19 08:00:00,1400.333263249762
2017-12-20 08:00:00,1398.5429236038933
2017-12-21 08:00:00,1396.677985986188
2017-12-22 08:00:00,1391.291684212549
2017-12-23 08:00:00,1388.730604972813
2017-12-24 08:00:00,1380.9019940890175
2017-12-25 08:00:00,1370.3422782880564
2017-12-26 08:00:00,1356.5255051857214
2017-12-27 08:00:00,1363.6720558601933
2017-12-28 08:00:00,1369.6492654255098
2017-12-29 08:00:00,1370.4901852733942
2017-12-30 08:00:00,1375.0030619056752
2017-12-31 08:00:00,1371.0243973391632
2018-01-01 08:00:00,1373.2609930017104
2018-01-02 08:00:00,1380.0440338418982
2018-01-03 08:00:00,1429.2738151451795
2018-01-04 08:00:00,1462.0203304430554
2018-01-05 08:00:00,1460.5454827315116
2018-01-06 08:00:00,1483.741966350723
2018-01-07 08:00:00,1515.046547995794
2018-01-08 08:00:00,1472.9780772046051
2018-01-09 08:00:00,1472.1161666318726
2018-01-10 08:00:00,1467.7019458608338
2018-01-11 08:00:00,1520.0205167260367
2018-01-12 08:00:00,1574.424945015117
2018-01-13 08:00:00,1597.1842001267128
2018-01-14 08:00:00,1592.447406549191
2018-01-15 08:00:00,1566.2884621804997
2018-01-16 08:00:00,1539.4029501108969
2018-01-17 08:00:00,1514.2129770709678
2018-01-18 08:00:00,1472.62288367203
2018-01-19 08:00:00,1468.1848827041097
2018-01-20 08:00:00,1473.1567429273146
2018-01-21 08:00:00,1515.9453699433193
2018-01-22 08:00:00,1468.6245970345026
2018-01-23 08:00:00,1486.9366981764813
2018-01-24 08:00:00,1545.5699966781272
2018-01-25 08:00:00,1554.2821632438238
2018-01-26 08:00:00,1562.0743929596038
2018-01-27 08:00:00,1594.1386077454636
2018-01-28 08:00:00,1542.6997109977974
2018-01-29 08:00:00,1528.1538990407046
2018-01-30 08:00:00,1525.8094541479827
2018-01-31 08:00:00,1514.1453302775935
2018-02-01 08:00:00,1514.3642102721128
2018-02-02 08:00:00,1512.6863335845624
2018-02-03 08:00:00,1499.5923357242586
2018-02-04 08:00:00,1492.7636271745787
2018-02-05 08:00:00,1491.2730756899714
2018-02-06 08:00:00,1482.6919624148454
2018-02-07 08:00:00,1474.907464672577
2018-02-08 08:00:00,1464.6316244289717
2018-02-09 08:00:00,1448.6193246044866
2018-02-10 08:00:00,1432.1306469248798
2018-02-11 08:00:00,1418.0467353854365
2018-02-12 08:00:00,1409.7505133809204
2018-02-13 08:00:00,1400.3191412025767
2018-02-14 08:00:00,1391.5724660978624
2018-02-15 08:00:00,1388.147084741643
2018-02-16 08:00:00,1385.5043011218302
2018-02-17 08:00:00,1381.9162353196857
2018-02-18 08:00:00,1393.090481231248
2018-02-19 08:00:00,1407.0287250260483
2018-02-20 08:00:00,1415.6592645157798
2018-02-21 08:00:00,1425.495153321495
2018-02-22 08:00:00,1405.6404804765339
2018-02-23 08:00:00,1438.1932531666207
2018-02-24 08:00:00,1469.3306467611526
2018-02-25 08:00:00,1454.7650757704005
2018-02-26 08:00:00,1457.43492668285
2018-02-27 08:00:00,1524.4051830565097
2018-02-28 08:00:00,1482.982360083488
2018-03-01 08:00:00,1492.3310269249612
2018-03-02 08:00:00,1507.7101899666252
2018-03-03 08:00:00,1535.6546180982734
2018-03-04 08:00:00,1643.8274790983623
2018-03-05 08:00:00,1614.9019050535076
2018-03-06 08:00:00,1699.519095916906
2018-03-07 08:00:00,1717.0963859685144
2018-03-08 08:00:00,1682.3449560079957
2018-03-09 08:00:00,1660.4708533643914
2018-03-10 08:00:00,1632.0045413487878
2018-03-11 08:00:00,1610.863392100544
2018-03-12 08:00:00,1592.111864755494
2018-03-13 08:00:00,1578.4717007312963
2018-03-14 08:00:00,1573.4940747638466
2018-03-15 08:00:00,1582.7153323964749
2018-03-16 08:00:00,1567.5170368598228
2018-03-17 08:00:00,1635.1017179215469
2018-03-18 08:00:00,1693.9043316396549
2018-03-19 08:00:00,1728.1715873763633
2018-03-20 08:00:00,1759.2846710412593
2018-03-21 08:00:00,1815.376327669369
2018-03-22 08:00:00,1868.0494400470573
2018-03-23 08:00:00,1906.7462044467507
2018-03-24 08:00:00,1930.1037518738776
2018-03-25 08:00:00,1924.5552527913367
2018-03-26 08:00:00,1896.5879958071132
2018-03-27 08:00:00,1862.1982790281654
2018-03-28 08:00:00,1814.1887672107423
2018-03-29 08:00:00,1768.1731487259851
2018-03-30 08:00:00,1713.4668840000725
2018-03-31 08:00:00,1678.2191856423592
2018-04-01 08:00:00,1647.3339196513375
2018-04-02 08:00:00,1632.6596665180482
2018-04-03 08:00:00,1682.5022823538363
2018-04-04 08:00:00,1684.2881881259234
2018-04-05 08:00:00,1707.4859830873268
2018-04-06 08:00:00,1651.058183789396
2018-04-07 08:00:00,1616.5607901398073
2018-04-08 08:00:00,1605.5688641981642
2018-04-09 08:00:00,1588.2824435232471
2018-04-10 08:00:00,1567.518346815258
2018-04-11 08:00:00,1549.9957354569635
2018-04-12 08:00:00,1594.9379358019394
2018-04-13 08:00:00,1676.9697603368652
2018-04-14 08:00:00,1689.4341126945876
2018-04-15 08:00:00,1862.6956466222152
2018-04-16 08:00:00,2028.8441167419717
2018-04-17 08:00:00,2039.3797664666367
2018-04-18 08:00:00,1980.7701531228481
2018-04-19 08:00:00,1878.0144164711037
2018-04-20 08:00:00,1797.8122186772098
2018-04-21 08:00:00,1736.9506012465872
2018-04-22 08:00:00,1750.436708659317
2018-04-23 08:00:00,1815.2355761821361
2018-04-24 08:00:00,1887.5250107846075
2018-04-25 08:00:00,2062.822741515275
2018-04-26 08:00:00,2129.8754916712846
2018-04-27 08:00:00,2097.4482925604816
2018-04-28 08:00:00,2023.0716244499604
2018-04-29 08:00:00,1960.0695919996347
2018-04-30 08:00:00,1911.1343863109166
2018-05-01 08:00:00,1908.9892141517685
2018-05-02 08:00:00,1964.2808414260514
2018-05-03 08:00:00,1990.093924405238
2018-05-04 08:00:00,1999.2045812637487
2018-05-05 08:00:00,1970.1935936663956
2018-05-06 08:00:00,1975.2954665658176
2018-05-07 08:00:00,1939.1224556853779
2018-05-08 08:00:00,1963.223773501948
2018-05-09 08:00:00,2061.173555607024
2018-05-10 08:00:00,2144.1940035037023
2018-05-11 08:00:00,2178.573224223438
2018-05-12 08:00:00,2203.4864483310507
2018-05-13 08:00:00,2231.2276694110683
2018-05-14 08:00:00,2263.3767165564873
2018-05-15 08:00:00,2300.012351458898
2018-05-16 08:00:00,2306.225057651594
2018-05-17 08:00:00,2285.129921806246
2018-05-18 08:00:00,2269.8655860396602
2018-05-19 08:00:00,2246.6496388355604
2018-05-20 08:00:00,2218.640915720998
2018-05-21 08:00:00,2218.1959066991026
2018-05-22 08:00:00,2245.5745651655984
2018-05-23 08:00:00,2289.9031310609903
2018-05-24 08:00:00,2321.8360106953974
2018-05-25 08:00:00,2354.734401732807
2018-05-26 08:00:00,2381.474477176183
2018-05-27 08:00:00,2407.181756402131
2018-05-28 08:00:00,2457.770064221118
2018-05-29 08:00:00,2494.1920692748113
2018-05-30 08:00:00,2563.9977222022976
2018-05-31 08:00:00,2583.6144732609196
2018-06-01 08:00:00,2619.1333693373567
2018-06-02 08:00:00,2686.1323103261616
2018-06-03 08:00:00,2725.0763190362463
2018-06-04 08:00:00,2768.3202831141357
2018-06-05 08:00:00,2785.797092273402
2018-06-06 08:00:00,2797.2074649677356
2018-06-07 08:00:00,2826.755163014124
2018-06-08 08:00:00,2876.101629458636
2018-06-09 08:00:00,2935.395706460253
2018-06-10 08:00:00,3016.673533352437
2018-06-11 08:00:00,3097.9137759461933
2018-06-12 08:00:00,3176.8293155649317
2018-06-13 08:00:00,3204.959042174546
2018-06-14 08:00:00,3191.990268263221
2018-06-15 08:00:00,3154.263739271693
2018-06-16 08:00:00,3094.222217369296
2018-06-17 08:00:00,3016.0137665725756
2018-06-18 08:00:00,2936.586940688297
2018-06-19 08:00:00,2866.892626738476
2018-06-20 08:00:00,2799.0504484589774
2018-06-21 08:00:00,2782.936671529973
2018-06-22 08:00:00,2811.0891970218017
2018-06-23 08:00:00,2790.480718119669
2018-06-24 08:00:00,2764.863071551281
2018-06-25 08:00:00,2744.4525051493647
2018-06-26 08:00:00,2711.9812012116327
2018-06-27 08:00:00,2667.333752897445
2018-06-28 08:00:00,2616.3461388496407
2018-06-29 08:00:00,2557.0923761421805
2018-06-30 08:00:00,2519.015941455158
2018-07-01 08:00:00,2528.7586155100516
2018-07-02 08:00:00,2595.2686091852056
2018-07-03 08:00:00,2648.0264301619495
2018-07-04 08:00:00,2659.473167542093
2018-07-05 08:00:00,2730.1040155473083
2018-07-06 08:00:00,2819.8520432805317
2018-07-07 08:00:00,3026.1575501060265
2018-07-08 08:00:00,3247.2425558922887
2018-07-09 08:00:00,3374.1561082270514
2018-07-10 08:00:00,3419.404186892733
2018-07-11 08:00:00,3451.5270852007484
2018-07-12 08:00:00,3471.3075057811943
2018-07-13 08:00:00,3482.7059766877164
2018-07-14 08:00:00,3494.1729514502335
2018-07-15 08:00:00,3493.644585985614
2018-07-16 08:00:00,3497.685921829622
2018-07-17 08:00:00,3506.373954367073
2018-07-18 08:00:00,3508.683273016439
2018-07-19 08:00:00,3515.093315835825
2018-07-20 08:00:00,3518.7578735345314
2018-07-21 08:00:00,3514.2146401908276
2018-07-22 08:00:00,3505.510668243527
2018-07-23 08:00:00,3503.4761270326653
2018-07-24 08:00:00,3494.1147168625175
2018-07-25 08:00:00,3484.597620338181
2018-07-26 08:00:00,3467.761752940742
2018-07-27 08:00:00,3454.2794713942194
2018-07-28 08:00:00,3433.430336623105
2018-07-29 08:00:00,3406.013062360287
2018-07-30 08:00:00,3387.6230263043312
2018-07-31 08:00:00,3359.9816683359054
2018-08-01 08:00:00,3332.345248936958
2018-08-02 08:00:00,3306.809171980106
2018-08-03 08:00:00,3278.880776157268
2018-08-04 08:00:00,3266.9115773337094
2018-08-05 08:00:00,3251.925595034553
2018-08-06 08:00:00,3241.9010688176127
2018-08-07 08:00:00,3237.5928587008966
2018-08-08 08:00:00,3224.003413854962
2018-08-09 08:00:00,3199.158395586459
2018-08-10 08:00:00,3171.3552629545457
2018-08-11 08:00:00,3145.634379667687
2018-08-12 08:00:00,3111.0159359065924
2018-08-13 08:00:00,3086.209594362199
2018-08-14 08:00:00,3063.652056177432
2018-08-15 08:00:00,3040.5755584588605
2018-08-16 08:00:00,3008.9411545496446
2018-08-17 08:00:00,2975.4815951386267
2018-08-18 08:00:00,2946.978027362962
2018-08-19 08:00:00,2940.516866158763
2018-08-20 08:00:00,2937.7227436029493
2018-08-21 08:00:00,2932.1823093772755
2018-08-22 08:00:00,2914.2939063969106
2018-08-23 08:00:00,2892.553168772276
2018-08-24 08:00:00,2876.5329175404013
2018-08-25 08:00:00,2858.150461146461
2018-08-26 08:00:00,2851.4923223774654
2018-08-27 08:00:00,2834.948380563649
2018-08-28 08:00:00,2834.681706721381
2018-08-29 08:00:00,2830.6601401586217
2018-08-30 08:00:00,2818.4954421358393
2018-08-31 08:00:00,2803.8885109119165
2018-09-01 08:00:00,2776.5573411173245
2018-09-02 08:00:00,2732.1866975296716
2018-09-03 08:00:00,2693.381254243988
2018-09-04 08:00:00,2639.8998952746365
2018-09-05 08:00:00,2590.3291992509176
2018-09-06 08:00:00,2540.814285549041
2018-09-07 08:00:00,2499.298477589188
2018-09-08 08:00:00,2429.405401305211
2018-09-09 08:00:00,2371.9557287049042
2018-09-10 08:00:00,2323.7399044358312
2018-09-11 08:00:00,2284.300049413108
2018-09-12 08:00:00,2225.8888683113023
2018-09-13 08:00:00,2149.0355847134515
2018-09-14 08:00:00,2077.901841847721
2018-09-15 08:00:00,1978.2213141711284
2018-09-16 08:00:00,1899.6366561042819
2018-09-17 08:00:00,1812.7076208434746
2018-09-18 08:00:00,1715.8988840066509
2018-09-19 08:00:00,1657.2141598481203
2018-09-20 08:00:00,1602.190148632341
2018-09-21 08:00:00,1572.6838213660076
2018-09-22 08:00:00,1551.0008148940235
2018-09-23 08:00:00,1546.748123036455
2018-09-24 08:00:00,1512.5935151907152
2018-09-25 08:00:00,1502.2418275844163
2018-09-26 08:00:00,1495.2119546000074
2018-09-27 08:00:00,1501.3016931618747
2018-09-28 08:00:00,1498.863989226807
2018-09-29 08:00:00,1508.9591357345007
2018-09-30 08:00:00,1511.5505147076722
2018-10-01 08:00:00,1524.0641603390993
2018-10-02 08:00:00,1542.6878547769318
2018-10-03 08:00:00,1559.9728513638418
2018-10-04 08:00:00,1567.2550681662192
2018-10-05 08:00:00,1561.3708482606178
2018-10-06 08:00:00,1539.0257409405683
2018-10-07 08:00:00,1522.2306378753017
2018-10-08 08:00:00,1499.915778670608
2018-10-09 08:00:00,1491.9870020873407
2018-10-10 08:00:00,1487.0177616940464
2018-10-11 08:00:00,1488.4184808883635
2018-10-12 08:00:00,1491.3918652873886
2018-10-13 08:00:00,1505.9336581771297
2018-10-14 08:00:00,1522.8051207917151
2018-10-15 08:00:00,1526.6669031326628
2018-10-16 08:00:00,1524.9423088884973
2018-10-17 08:00:00,1507.256657882512
2018-10-18 08:00:00,1494.6074995038634
2018-10-19 08:00:00,1476.8401938993543
2018-10-20 08:00:00,1460.2936154399783
2018-10-21 08:00:00,1460.5995375411605
2018-10-22 08:00:00,1453.4301596407429
2018-10-23 08:00:00,1444.4534308992977
2018-10-24 08:00:00,1440.7743489110787
2018-10-25 08:00:00,1449.4671258409558
2018-10-26 08:00:00,1458.317886231292
2018-10-27 08:00:00,1464.4375326353315
2018-10-28 08:00:00,1468.1954809641518
2018-10-29 08:00:00,1457.455513437543
2018-10-30 08:00:00,1451.1096869704818
2018-10-31 08:00:00,1439.1005176358758
2018-11-01 08:00:00,1425.3262707777944
2018-11-02 08:00:00,1402.7493990668822
2018-11-03 08:00:00,1368.9328601154136
2018-11-04 08:00:00,1343.9357946097703
2018-11-05 08:00:00,1330.2644621144243
2018-11-06 08:00:00,1325.409990794075
2018-11-07 08:00:00,1326.9976153724165
2018-11-08 08:00:00,1319.860718831837
2018-11-09 08:00:00,1311.4532041131197
2018-11-10 08:00:00,1332.3265347576094
2018-11-11 08:00:00,1327.308270243072
2018-11-12 08:00:00,1326.18983332332
2018-11-13 08:00:00,1332.050185710521
2018-11-14 08:00:00,1364.5859975431308
2018-11-15 08:00:00,1379.1580792979164
2018-11-16 08:00:00,1403.3229300709172
2018-11-17 08:00:00,1516.191965784243
2018-11-18 08:00:00,1640.5822847148515
2018-11-19 08:00:00,1763.8039890931316
2018-11-20 08:00:00,1841.9864120462519
2018-11-21 08:00:00,1909.3069401840978
2018-11-22 08:00:00,1970.8522476668688
2018-11-23 08:00:00,2053.260310170177
2018-11-24 08:00:00,2093.9380313525953
2018-11-25 08:00:00,2096.9336768706685
2018-11-26 08:00:00,2063.9292370826565
2018-11-27 08:00:00,1997.2784704260216
2018-11-28 08:00:00,1911.8083642170395
2018-11-29 08:00:00,1820.4532757297904
2018-11-30 08:00:00,1744.6059663850401
2018-12-01 08:00:00,1687.7709755182725
2018-12-02 08:00:00,1646.438625005172
2018-12-03 08:00:00,1611.4450172281156
2018-12-04 08:00:00,1588.0755144779844
2018-12-05 08:00:00,1639.669492350706
2018-12-06 08:00:00,1644.823502856972
2018-12-07 08:00:00,1639.511769196145
2018-12-08 08:00:00,1661.6506385610132
2018-12-09 08:00:00,1666.9611371390395
2018-12-10 08:00:00,1683.256947392131
2018-12-11 08:00:00,1696.6431917314092
2018-12-12 08:00:00,1721.2585027102157
2018-12-13 08:00:00,1748.8159587618597
2018-12-14 08:00:00,1746.0501638054666
2018-12-15 08:00:00,1755.581933880856
2018-12-16 08:00:00,1722.709272313861
2018-12-17 08:00:00,1690.6575111409554
2018-12-18 08:00:00,1671.4800805262666
2018-12-19 08:00:00,1720.8108363360639
2018-12-20 08:00:00,1681.541763514732
2018-12-21 08:00:00,1688.5354208594938
2018-12-22 08:00:00,1667.2584660440368
2018-12-23 08:00:00,1641.4990714669104
2018-12-24 08:00:00,1638.1178399977855
2018-12-25 08:00:00,1651.5573220081135
2018-12-26 08:00:00,1658.0848540729628
2018-12-27 08:00:00,1648.325699518342
2018-12-28 08:00:00,1634.6652600548452
2018-12-29 08:00:00,1633.040591184388
2018-12-30 08:00:00,1652.6449019805525
2018-12-31 08:00:00,1636.1743682327601
2019-01-01 08:00:00,1653.210189702173
2019-01-02 08:00:00,1651.3757064750853
2019-01-03 08:00:00,1686.0802727599937
2019-01-04 08:00:00,1708.9894731708753
2019-01-05 08:00:00,1642.903529200322
2019-01-06 08:00:00,1618.0800656793147
2019-01-07 08:00:00,1640.6018224629997
2019-01-08 08:00:00,1722.6585088981094
2019-01-09 08:00:00,1792.1261440908422
2019-01-10 08:00:00,1861.6841517981081
2019-01-11 08:00:00,1890.424861042934
2019-01-12 08:00:00,1956.5692469761696
2019-01-13 08:00:00,2101.7846871800075
2019-01-14 08:00:00,2232.2600333019236
2019-01-15 08:00:00,2244.476114936516
2019-01-16 08:00:00,2209.099436214357
2019-01-17 08:00:00,2125.1260187207695
2019-01-18 08:00:00,2071.3478031954146
2019-01-19 08:00:00,2016.2073875961144
2019-01-20 08:00:00,1968.1510660741485
2019-01-21 08:00:00,1936.2325769720815
2019-01-22 08:00:00,1902.3669241852901
2019-01-23 08:00:00,1861.6826246781334
2019-01-24 08:00:00,1823.1111596788187
2019-01-25 08:00:00,1779.2448773961112
2019-01-26 08:00:00,1731.2146510899693
2019-01-27 08:00:00,1695.6359310308658
2019-01-28 08:00:00,1650.8031199235115
2019-01-29 08:00:00,1601.9610673836596
2019-01-30 08:00:00,1578.1619237039486
2019-01-31 08:00:00,1559.7232658400178
2019-02-01 08:00:00,1534.6543972374166
2019-02-02 08:00:00,1520.6676568534795
2019-02-03 08:00:00,1521.5733561017878
2019-02-04 08:00:00,1538.2779669558427
2019-02-05 08:00:00,1528.6899420641357
2019-02-06 08:00:00,1543.5041504068463
2019-02-07 08:00:00,1527.3732600040162
2019-02-08 08:00:00,1555.5619477444554
2019-02-09 08:00:00,1556.6821535029828
2019-02-10 08:00:00,1558.4618229272555
2019-02-11 08:00:00,1558.9460354745759
2019-02-12 08:00:00,1593.5507642947086
2019-02-13 08:00:00,1615.373940868823
2019-02-14 08:00:00,1614.5077094824746
2019-02-15 08:00:00,1648.315433301415
2019-02-16 08:00:00,1674.9754603514473
2019-02-17 08:00:00,1731.755466256388
2019-02-18 08:00:00,1853.387561517182
2019-02-19 08:00:00,2002.1290502225395
2019-02-20 08:00:00,2161.117053436225
2019-02-21 08:00:00,2332.755340652803
2019-02-22 08:00:00,2512.1009189935835
2019-02-23 08:00:00,2674.50792945174
2019-02-24 08:00:00,2742.748615092097
2019-02-25 08:00:00,2788.1195570089826
2019-02-26 08:00:00,2819.931664995306
2019-02-27 08:00:00,2830.8830181003514
2019-02-28 08:00:00,2855.687341097793
2019-03-01 08:00:00,2911.5027260985134
2019-03-02 08:00:00,2950.938286732716
2019-03-03 08:00:00,3007.9325003516333
2019-03-04 08:00:00,3069.2265309346735
2019-03-05 08:00:00,3094.6414750657987
2019-03-06 08:00:00,3097.0637656911235
2019-03-07 08:00:00,3102.278725396173
2019-03-08 08:00:00,3111.870492465033
2019-03-09 08:00:00,3120.8289588352427
2019-03-10 08:00:00,3136.637592109992
2019-03-11 08:00:00,3152.9796027378907
2019-03-12 08:00:00,3164.2473890807055
2019-03-13 08:00:00,3158.1356716283317
2019-03-14 08:00:00,3126.3439504516728
2019-03-15 08:00:00,3082.786173799166
2019-03-16 08:00:00,3031.408419703707
2019-03-17 08:00:00,2982.4912965694093
2019-03-18 08:00:00,2919.086608806879
2019-03-19 08:00:00,2841.6405933767737
2019-03-20 08:00:00,2781.765297532645
2019-03-21 08:00:00,2730.2797466663746
2019-03-22 08:00:00,2676.0162039127426
2019-03-23 08:00:00,2692.990765105011
2019-03-24 08:00:00,2691.8197762767677
2019-03-25 08:00:00,2651.4555209886557
2019-03-26 08:00:00,2623.660021657781
2019-03-27 08:00:00,2604.142057998423
2019-03-28 08:00:00,2597.0567812870413
2019-03-29 08:00:00,2592.21444418479
2019-03-30 08:00:00,2612.116500544543
2019-03-31 08:00:00,2588.886268082454
2019-04-01 08:00:00,2544.7692518833132
2019-04-02 08:00:00,2543.7002599334087
2019-04-03 08:00:00,2514.355913912613
2019-04-04 08:00:00,2516.4748205799933
2019-04-05 08:00:00,2521.1391039747523
2019-04-06 08:00:00,2517.4312649823205
2019-04-07 08:00:00,2502.373312695817
2019-04-08 08:00:00,2481.336150029805
2019-04-09 08:00:00,2459.6864423060542
2019-04-10 08:00:00,2435.1171169650866
2019-04-11 08:00:00,2410.265496104317
2019-04-12 08:00:00,2402.42005294354
2019-04-13 08:00:00,2397.0249940830076
2019-04-14 08:00:00,2393.712257730331
2019-04-15 08:00:00,2402.5820812072325
2019-04-16 08:00:00,2408.16511275745
2019-04-17 08:00:00,2398.9671321672213
2019-04-18 08:00:00,2402.4144506614152
2019-04-19 08:00:00,2407.7488884248883
2019-04-20 08:00:00,2431.73516258426
2019-04-21 08:00:00,2465.6895738084727
2019-04-22 08:00:00,2489.6941705324725
2019-04-23 08:00:00,2517.9110772599556
2019-04-24 08:00:00,2560.5707191741344
2019-04-25 08:00:00,2601.134806318234
2019-04-26 08:00:00,2662.4526812809163
2019-04-27 08:00:00,2736.3377658358622
2019-04-28 08:00:00,2758.730104997989
2019-04-29 08:00:00,2763.0190554516516
2019-04-30 08:00:00,2754.2141521455424
2019-05-01 08:00:00,2778.1755894708713
2019-05-02 08:00:00,2807.3358410739243
2019-05-03 08:00:00,2804.9308616345006
2019-05-04 08:00:00,2782.274272764958
2019-05-05 08:00:00,2751.76007544649
2019-05-06 08:00:00,2727.957086874874
2019-05-07 08:00:00,2701.593744351164
2019-05-08 08:00:00,2678.908623083671
2019-05-09 08:00:00,2677.4390603547313
2019-05-10 08:00:00,2681.6927203513433
2019-05-11 08:00:00,2686.609149452488
2019-05-12 08:00:00,2695.2226401088947
2019-05-13 08:00:00,2697.5568006672293
2019-05-14 08:00:00,2719.9813612046205
2019-05-15 08:00:00,2764.037154164969
2019-05-16 08:00:00,2826.6982477844504
2019-05-17 08:00:00,2907.5903002608156
2019-05-18 08:00:00,2953.391554791359
2019-05-19 08:00:00,2995.4096296989883
2019-05-20 08:00:00,3080.2928611151033
2019-05-21 08:00:00,3194.4463472882794
2019-05-22 08:00:00,3260.415659459523
2019-05-23 08:00:00,3278.62054116587
2019-05-24 08:00:00,3293.1755289658986
2019-05-25 08:00:00,3306.7030572748563
2019-05-26 08:00:00,3342.2821306048136
2019-05-27 08:00:00,3399.5566566243165
2019-05-28 08:00:00,3432.299964845683
2019-05-29 08:00:00,3459.420054037449
2019-05-30 08:00:00,3473.3751523150268
2019-05-31 08:00:00,3476.474938678583
2019-06-01 08:00:00,3480.818628619609
2019-06-02 08:00:00,3483.27630108452
2019-06-03 08:00:00,3480.0854060217275
2019-06-04 08:00:00,3473.58257781243
2019-06-05 08:00:00,3465.412684024637
2019-06-06 08:00:00,3461.92714367898
2019-06-07 08:00:00,3474.4435364405417
2019-06-08 08:00:00,3517.779623171566
2019-06-09 08:00:00,3564.9642322977274
2019-06-10 08:00:00,3605.95028742778
2019-06-11 08:00:00,3630.4598911275066
2019-06-12 08:00:00,3652.944307329186
2019-06-13 08:00:00,3663.335196936751
2019-06-14 08:00:00,3672.207072759352
2019-06-15 08:00:00,3677.5198433383493
2019-06-16 08:00:00,3676.4149808069333
2019-06-17 08:00:00,3672.384054792512
2019-06-18 08:00:00,3664.031436723373
2019-06-19 08:00:00,3659.8412363074044
2019-06-20 08:00:00,3657.580437139517
2019-06-21 08:00:00,3661.2837565027917
2019-06-22 08:00:00,3674.9418364330436
2019-06-23 08:00:00,3693.663854125735
2019-06-24 08:00:00,3702.759667253034
2019-06-25 08:00:00,3700.98097172439
2019-06-26 08:00:00,3696.823602708726
2019-06-27 08:00:00,3693.8549371852273
2019-06-28 08:00:00,3687.9837328239228
2019-06-29 08:00:00,3683.8646975067923
2019-06-30 08:00:00,3676.2293983836144
2019-07-01 08:00:00,3668.0146865763145
2019-07-02 08:00:00,3666.4655680791884
2019-07-03 08:00:00,3661.4363735590377
2019-07-04 08:00:00,3670.2391926108453
2019-07-05 08:00:00,3682.9402448141195
2019-07-06 08:00:00,3710.347510917
