X,Y,Emergence days
388546.27925,3225541.654275,254
388554.4786333333,3222720.174966667,208
388568.45495,3217891.7344,161
388572.06905,3230560.01815,355
388580.5781666667,3225281.0854666666,213
388622.510375,3233053.2374,137
388632.261,3222278.392866667,294
388673.406975,3222981.919775,210
388688.4265333333,3231844.5774000003,189
388691.48816666665,3222582.779033333,218
388695.8215,3222408.4457,189
388720.5519,3170886.283825,205
388761.60145,3222039.604975,221
388762.0379333333,3230017.3994333334,175
388763.96765,3218398.316,163
388788.79503333336,3232529.5572333336,132
388841.34996666666,3225857.4266333333,148
388854.3333333333,3222593.6666666665,218
388858.6666666667,3222419.333333333,194
388882.7888,3221811.2104333336,223
388886.940675,3223250.157575,364
388887.399925,3225581.582075,95
388956.23762500007,3218220.025075,161
388973.542925,3222754.675325,223
388984.1582333334,3222356.373533333,242
388990.0444666667,3222186.6573000005,364
388995.0074666667,3226182.1179000004,68
388995.28513333335,3231182.719,222
388998.1491666666,3226791.8585,25
389018.8508333333,3230812.8197333333,223
389083.819,3227523.705266667,19
389084.670575,3225907.06705,110
389096.826275,3173778.499175,208
389110.05555,3223528.390625,365
389113.74306666665,3222487.8783333334,191
389134.0956666667,3225644.094766666,182
389155.5212,3226306.0313666663,79
389158.37343333336,3223124.7032666667,226
389160.58683333336,3222907.8401,230
389164.065,3226532.523666667,36
389172.98115,3218735.6960000005,160
389191.428725,3221791.052300001,224
389201.818675,3172146.955875,205
389234.3904,3232409.8452000003,298
389262.3516666666,3228786.796033333,11
389265.99015,3227040.4672250003,22
389277.911775,3222134.1564,225
389284.5052333333,3229509.6854333333,115
389293.006225,3231895.87675,213
389296.372675,3223831.6761000003,221
389317.5976,3225968.8365,126
389321.7404666666,3231356.4148,226
389328.776125,3230060.80075,247
389339.938875,3222493.5693,206
389340.5628333333,3226195.7865,427
389353.929375,3233238.422425,277
389355.3554666667,3222789.342466667,366
389358.48485,3218531.4678,159
389360.93545,3225549.053875,226
389363.791925,3223311.29795,226
389375.34246666665,3226663.961066667,18
389407.3804666667,3230598.124533333,221
389464.199925,3224152.74805,219
389488.186625,3227945.1599,151
389509.0061666667,3232717.7734333333,304
389521.906775,3225864.09815,356
389546.3149,3223498.2783666663,221
389554.05825,3222992.86285,210
389572.0844666667,3226547.446833333,283
389590.4638,3226227.011175,219
389592.482275,3219057.6281250003,160
389604.392775,3223760.2985,225
389605.274725,3224481.6105,211
389614.61216666666,3225452.400866667,221
389615.68493333337,3225251.2554333336,205
389631.5627333333,3228886.3922,80
389648.5334,3227087.7397000003,71
389670.663475,3173417.82055,208
389691.200025,3224829.046775,209
389692.58026666666,3224030.2155333334,220
389712.4367333334,3231211.9073666665,406
389741.9670333334,3225790.212166667,91
389751.8907333333,3225120.349,163
389761.570325,3223282.8164,219
389764.91865,3218836.602975,158
389771.0459333333,3225575.1587,215
389774.5110333334,3230823.516366666,423
389809.62675,3229375.006825,182
389821.7178666667,3226176.2979666665,222
389862.3413333333,3225939.1317,294
389867.5569,3226695.308475,275
389868.7583666667,3223693.0799,217
389871.5515333333,3230089.6183666666,201
389873.96685,3174914.493675,209
389928.9027,3223485.092366666,215
389938.4066333333,3228691.9092,62
389940.4996,3225148.768566666,232
389942.9952,3232675.0582333333,293
389943.8085,3224773.150733333,214
389950.37353333336,3228316.9015,47
389965.2723666667,3225519.030966667,317
389969.5418333334,3226339.0152333328,221
390000.955975,3231895.739825,480
390006.233875,3227442.49455,328
390036.1110333333,3225905.7479666662,282
390040.18686666666,3229779.4042666666,206
390041.3559666667,3231430.7519666664,468
390045.8864,3225326.5373333334,304
390047.46715,3219321.632825,160
390052.298775,3233560.844775,404
390055.5949,3224956.6547333337,219
390135.1261666667,3232329.518166667,290
390184.332775,3230508.538275,369
390199.314,3219096.13995,159
390202.9446,3233025.9770666664,222
390203.141125,3225678.6211,202
390232.086,3226171.407325,213
390236.6017666667,3226759.7304,223
390268.78636666667,3224952.4086,228
390275.8873,3225310.035466667,322
390315.4337,3228160.442433333,34
390352.617,3229058.1074499995,182
390383.69196666667,3225128.020566667,249
390384.69916666666,3225466.7917333334,26
390390.7651,3227057.3504333333,234
390403.70675,3174548.1823,208
390429.9335666667,3227768.641133333,153
390443.1441,3226470.7560666665,216
390446.75490000006,3231258.7208,415
390476.9773,3229796.9876666665,148
390514.30953333335,3230886.391366666,362
390516.945675,3225900.87495,314
390536.483325,3219525.202175,160
390567.0467333333,3230116.719566666,66
390583.6796666667,3232301.5509,288
390608.03050000005,3225481.4990666662,28
390610.9076333333,3225115.667666666,134
390615.889075,3175952.711975,208
390641.57396666665,3233002.862766667,222
390666.7514,3219294.069775,159
390680.21433333337,3229488.9831333333,188
390689.3950500001,3231897.397775,368
390698.4683666666,3225679.950966667,31
390722.986825,3228527.947275,25
390726.4343,3225312.3899000003,353
390747.7819,3226389.429366667,223
390749.38573333336,3231477.379133334,362
390757.0045,3233919.196775,324
390807.0613,3226111.8134666667,184
390812.76696666674,3227738.5516,138
390830.17806666665,3232623.9766666666,387
390892.6412666666,3233374.646366667,225
390915.6991333333,3225728.705266667,31
390927.9498666667,3230235.673166666,235
390943.762275,3227089.539325,226
390952.4475666666,3226596.8442,226
390959.0705666666,3225287.7016,361
390977.19066666666,3228101.5143,61
391035.572275,3219696.688775,160
391053.29493333335,3227547.5043,268
391053.40185,3230796.381775,175
391057.8975333333,3225505.565066667,403
391066.25270000007,3229465.9304000004,654
391107.597725,3225962.134475,156
391117.4267333333,3231343.9203333333,392
391124.255825,3177355.7587750005,207
391154.547675,3219418.512525,158
391188.17215,3175489.358475,208
391208.9074333333,3232598.5897666668,164
391258.670775,3176591.3589500003,207
391280.1709,3228977.6102500004,271
391281.69645,3178334.8894,206
391291.3515333333,3225445.815133333,224
391304.43953333335,3226490.414733333,238
391323.9207,3233332.6739666667,225
391346.687575,3232099.302825,229
391357.54183333326,3228146.7096,184
391367.5585,3179288.605325,206
391391.3871,3226201.1506666667,190
391397.1891,3229941.1664,310
391418.0556333333,3227086.5694,227
391420.07105,3180227.9588,206
391421.3172666666,3225809.3804,176
391437.6677666667,3231597.8730333336,217
391451.5827666666,3232935.503466667,221
391454.2383,3225607.130666667,179
391474.100375,3234279.7179,322
391512.0123666667,3226744.641233334,251
391534.51813333336,3228496.368566667,321
391550.44455,3219800.443975,157
391561.352,3230777.754966667,221
391590.25125,3227736.770925,219
391609.02173333336,3233692.090633333,225
391655.5571,3219485.549475,158
391675.8985333333,3225872.0648000003,261
391677.12395,3181112.3430500003,207
391705.28753333335,3230404.4988,217
391705.4449666667,3227321.736033333,224
391731.36605,3177521.128175,206
391749.197875,3178466.788075,206
391768.393875,3226148.4745,210
391775.0861,3229320.7726000003,190
391824.47355,3176071.934425,207
391844.1776,3232327.8137333333,223
391850.2818666667,3229719.7918,553
391857.6599,3179420.081825,206
391883.86945,3231300.2895,233
391915.37785,3226619.160925,520
391943.08395,3176805.372625,207
391952.0512,3180301.063025,208
391976.28685,3232923.856225,222
392078.89985,3219837.546225,159
392085.16726666666,3225745.7336,289
392099.396825,3228457.8941,208
392123.00566666666,3227917.758133333,213
392157.3149,3230342.0298,75
392158.25,3181068.0,208
392162.15425,3219510.364475,159
392166.2457,3227171.243875,403
392193.515575,3226009.48105,204
392197.5261666667,3234967.7676333333,401
392213.5351,3233676.100425,227
392217.75,3181844.75,206
392235.890375,3234412.10855,381
392241.964725,3225457.207725,265
392247.4574666666,3229964.028333333,371
392264.494025,3229107.583525,163
392281.668625,3231966.137575,208
392285.9196,3225147.8685666663,163
392321.802075,3223444.521875,156
392362.038675,3176335.22565,207
392403.597025,3226455.426975,406
392406.4646,3223918.41,156
392425.0315666667,3227656.314266667,193
392484.3121,3224940.6321250005,162
392498.802075,3223485.021875,164
392507.488225,3230797.656075,508
392522.831,3225511.1144666667,333
392530.05833333335,3232907.7684666663,420
392556.905375,3223840.55825,157
392570.2952,3223048.7541500004,156
392588.75,3181668.5,206
392608.495,3219847.3126,176
392621.403825,3225858.0217500003,283
392646.7203,3232487.9067333336,363
392670.1008,3219491.2018000004,159
392672.29825,3229679.6772,626
392673.19066666666,3225284.2167,203
392678.7080666667,3224447.3511,186
392700.916725,3177058.691575,207
392706.7952,3223196.00415,166
392710.4471666667,3223516.7192333336,393
392745.0489666667,3226264.4230000004,351
392763.790725,3226973.0441499995,365
392772.926275,3235044.5999,402
392778.92576666665,3224707.4081,120
392781.247575,3235750.923625,483
392782.5255,3233642.705933333,229
392788.5539666666,3231709.5646,330
392790.3136666667,3227773.2455333336,193
392831.555,3228853.1620666664,204
392835.11383333337,3223362.7192333336,388
392836.6299,3228330.351025,201
392840.230225,3223722.102825,384
392851.7976,3224304.100075,160
392853.1489,3233239.9605,372
392878.4069,3236376.8218666664,331
392902.1060666667,3231312.254666667,305
392955.4591,3224148.77705,158
392991.8338,3225792.168633333,284
393000.8512,3176653.204225,279
393022.163625,3234455.5404,224
393029.5285,3225336.6781,150
393044.75,3182470.25,206
393059.8598,3223968.4178666663,197
393061.86226666666,3224852.2314,165
393063.7897333333,3223372.4361666664,343
393072.03476666665,3232437.060733333,475
393095.136025,3222771.749725,158
393101.8635333334,3226342.0366666666,403
393108.39665,3230221.2641,198
393138.5339,3219838.538275,167
393148.6407333333,3229392.847033333,218
393149.4563,3223563.1103333333,342
393160.636025,3222986.499725,160
393178.1389,3219464.027325,159
393185.347725,3227511.223275,182
393217.59543333336,3236560.6096,365
393232.2723333333,3229033.0741666667,218
393246.5677333333,3226054.8237,301
393252.00923333335,3223215.716933334,438
393260.6474,3237008.4507666663,372
393266.0701,3233142.979066666,375
393306.9506333333,3235167.5930666663,304
393331.31895,3232030.97425,309
393350.92065,3233911.938025,226
393356.0,3182218.75,207
393359.682025,3235707.2031,485
393368.294,3232759.941033333,72
393368.6665666667,3223940.674166667,429
393383.0962,3231286.4890666665,483
393385.7057,3224798.6283666664,211
393395.532325,3226784.395775001,179
393398.6758,3223681.3911,343
393404.3797,3228250.8105,529
393412.5675666667,3229694.7327,215
393473.8421666667,3236246.207866667,381
393475.49725,3224594.52035,156
393495.3463,3177469.141375,206
393508.9465333333,3225377.991466667,343
393514.0834333333,3227933.6167,366
393546.467975,3224395.799075,156
393562.0682333333,3230552.290033333,221
393580.2898,3233432.0362666664,500
393590.6153666666,3225827.622833333,346
393608.0,3224153.333333333,407
393624.3919666666,3230949.516633333,399
393628.1088333333,3231653.5573,509
393649.217625,3222600.500225,161
393658.00923333335,3223556.716933334,443
393660.9972666667,3235077.7768999995,319
393666.6666666667,3225073.0,320
393667.058225,3219813.00925,162
393681.256925,3223188.5377,384
393684.870675,3228709.571625,412
393685.4225,3219460.2043,160
393696.217625,3222829.500225,160
393727.849725,3227388.87815,179
393789.017225,3177095.8013250004,283
393807.977075,3237263.2032000003,415
393813.8427,3232477.6069249995,511
393822.299525,3234664.08685,233
393830.7326,3227877.5286666662,396
393870.1459666667,3235759.7983,423
393904.4229333334,3226596.5774666667,203
393919.1770666667,3226039.8893666663,349
393973.6666666667,3224140.6666666665,351
393975.2405,3229134.5241,363
393979.448275,3229746.8407999994,411
393993.6666666667,3223803.333333333,359
393995.481975,3236356.9571500006,322
394010.0497333333,3230322.2185333334,399
394020.4604666666,3235483.5448666667,438
394027.3671666667,3231695.5175666665,368
394027.84125,3183016.36045,207
394043.6666666667,3225088.333333333,407
394075.9302750001,3222464.621625,180
394091.28993333335,3230971.2817,371
394098.895875,3219853.64635,162
394122.73150000005,3228179.4385999995,364
394130.282225,3224847.076675,160
394135.1196,3232867.0647333334,374
394141.930275,3222682.621625,161
394144.711725,3219556.48905,158
394148.0,3223164.333333333,344
394149.6446,3234071.2595,302
394179.63565,3177986.748075,206
394183.8559333333,3232096.898933334,430
394189.5223,3233394.313825,500
394207.282225,3224634.076675,154
394210.4008,3227309.153066667,176
394239.2492,3219296.7767666667,386
394270.3804333333,3226867.2940333337,201
394283.3333333333,3224399.333333333,397
394283.8415666666,3225799.924666667,348
394293.3333333333,3223577.6666666665,352
394299.0,3222947.333333333,401
