X,Y,Emergence days
391304.43953333335,3226490.414733333,328
391323.9207,3233332.6739666667,324
391346.687575,3232099.302825,386
391357.54183333326,3228146.7096,56
391367.5585,3179288.605325,357
391391.3871,3226201.1506666667,471
391397.1891,3229941.1664,380
391418.0556333333,3227086.5694,345
391420.07105,3180227.9588,355
391421.3172666666,3225809.3804,276
391437.6677666667,3231597.8730333336,280
391451.5827666666,3232935.503466667,325
391454.2383,3225607.130666667,386
391474.100375,3234279.7179,269
391512.0123666667,3226744.641233334,344
391534.51813333336,3228496.368566667,183
391550.44455,3219800.443975,423
391561.352,3230777.754966667,326
391590.25125,3227736.770925,348
391609.02173333336,3233692.090633333,326
391655.5571,3219485.549475,432
391675.8985333333,3225872.0648000003,290
391677.12395,3181112.3430500003,356
391705.28753333335,3230404.4988,391
391705.4449666667,3227321.736033333,352
391731.36605,3177521.128175,357
391749.197875,3178466.788075,357
391768.393875,3226148.4745,353
391775.0861,3229320.7726000003,266
391824.47355,3176071.934425,357
391844.1776,3232327.8137333333,329
391850.2818666667,3229719.7918,233
391857.6599,3179420.081825,357
391883.86945,3231300.2895,402
391915.37785,3226619.160925,353
391943.08395,3176805.372625,357
391952.0512,3180301.063025,357
391976.28685,3232923.856225,325
392078.89985,3219837.546225,432
392085.16726666666,3225745.7336,383
392099.396825,3228457.8941,354
392123.00566666666,3227917.758133333,365
392157.3149,3230342.0298,332
392158.25,3181068.0,357
392162.15425,3219510.364475,431
392166.2457,3227171.243875,654
392193.515575,3226009.48105,399
392197.5261666667,3234967.7676333333,86
392213.5351,3233676.100425,326
392217.75,3181844.75,356
392235.890375,3234412.10855,287
392241.964725,3225457.207725,289
392247.4574666666,3229964.028333333,45
392264.494025,3229107.583525,538
392281.668625,3231966.137575,407
392285.9196,3225147.8685666663,288
392321.802075,3223444.521875,427
392362.038675,3176335.22565,357
392403.597025,3226455.426975,399
392406.4646,3223918.41,425
392425.0315666667,3227656.314266667,275
392484.3121,3224940.6321250005,418
392498.802075,3223485.021875,435
392507.488225,3230797.656075,470
392522.831,3225511.1144666667,381
392530.05833333335,3232907.7684666663,342
392556.905375,3223840.55825,425
392570.2952,3223048.7541500004,427
392588.75,3181668.5,357
392608.495,3219847.3126,522
392621.403825,3225858.0217500003,363
392646.7203,3232487.9067333336,388
392670.1008,3219491.2018000004,430
392672.29825,3229679.6772,94
392673.19066666666,3225284.2167,375
392678.7080666667,3224447.3511,410
392700.916725,3177058.691575,357
392706.7952,3223196.00415,437
392710.4471666667,3223516.7192333336,492
392745.0489666667,3226264.4230000004,346
392763.790725,3226973.0441499995,639
392772.926275,3235044.5999,296
392778.92576666665,3224707.4081,422
392781.247575,3235750.923625,241
392782.5255,3233642.705933333,322
392788.5539666666,3231709.5646,351
392790.3136666667,3227773.2455333336,267
392831.555,3228853.1620666664,405
392835.11383333337,3223362.7192333336,489
392836.6299,3228330.351025,356
392840.230225,3223722.102825,489
392851.7976,3224304.100075,423
392853.1489,3233239.9605,307
392878.4069,3236376.8218666664,275
392902.1060666667,3231312.254666667,366
392955.4591,3224148.77705,423
392991.8338,3225792.168633333,384
393000.8512,3176653.204225,341
393022.163625,3234455.5404,332
393029.5285,3225336.6781,578
393044.75,3182470.25,357
393059.8598,3223968.4178666663,662
393061.86226666666,3224852.2314,357
393063.7897333333,3223372.4361666664,100
393072.03476666665,3232437.060733333,247
393095.136025,3222771.749725,428
393101.8635333334,3226342.0366666666,405
393108.39665,3230221.2641,529
393138.5339,3219838.538275,438
393148.6407333333,3229392.847033333,415
393149.4563,3223563.1103333333,96
393160.636025,3222986.499725,428
393178.1389,3219464.027325,430
393185.347725,3227511.223275,258
393217.59543333336,3236560.6096,307
393232.2723333333,3229033.0741666667,344
393246.5677333333,3226054.8237,178
393252.00923333335,3223215.716933334,358
393260.6474,3237008.4507666663,303
393266.0701,3233142.979066666,224
393306.9506333333,3235167.5930666663,315
393331.31895,3232030.97425,280
393350.92065,3233911.938025,326
393356.0,3182218.75,356
393359.682025,3235707.2031,302
393368.294,3232759.941033333,34
393368.6665666667,3223940.674166667,223
393383.0962,3231286.4890666665,224
393385.7057,3224798.6283666664,487
393395.532325,3226784.395775001,404
393398.6758,3223681.3911,98
393404.3797,3228250.8105,304
393412.5675666667,3229694.7327,351
393473.8421666667,3236246.207866667,339
393475.49725,3224594.52035,421
393495.3463,3177469.141375,357
393508.9465333333,3225377.991466667,360
393514.0834333333,3227933.6167,374
393546.467975,3224395.799075,419
393562.0682333333,3230552.290033333,332
393580.2898,3233432.0362666664,246
393590.6153666666,3225827.622833333,358
393608.0,3224153.333333333,471
393624.3919666666,3230949.516633333,322
393628.1088333333,3231653.5573,179
393649.217625,3222600.500225,436
393658.00923333335,3223556.716933334,293
393660.9972666667,3235077.7768999995,393
393666.6666666667,3225073.0,555
393667.058225,3219813.00925,430
393681.256925,3223188.5377,486
393684.870675,3228709.571625,387
393685.4225,3219460.2043,430
393696.217625,3222829.500225,429
393727.849725,3227388.87815,391
393789.017225,3177095.8013250004,337
393807.977075,3237263.2032000003,219
393813.8427,3232477.6069249995,266
393822.299525,3234664.08685,350
393830.7326,3227877.5286666662,247
393870.1459666667,3235759.7983,376
393904.4229333334,3226596.5774666667,439
393919.1770666667,3226039.8893666663,385
393973.6666666667,3224140.6666666665,290
393975.2405,3229134.5241,63
393979.448275,3229746.8407999994,371
393993.6666666667,3223803.333333333,293
393995.481975,3236356.9571500006,373
394010.0497333333,3230322.2185333334,142
394020.4604666666,3235483.5448666667,263
394027.3671666667,3231695.5175666665,47
394027.84125,3183016.36045,355
394043.6666666667,3225088.333333333,611
394075.9302750001,3222464.621625,527
394091.28993333335,3230971.2817,50
394098.895875,3219853.64635,431
394122.73150000005,3228179.4385999995,345
394130.282225,3224847.076675,418
394135.1196,3232867.0647333334,34
394141.930275,3222682.621625,429
394144.711725,3219556.48905,430
394148.0,3223164.333333333,431
394149.6446,3234071.2595,272
394179.63565,3177986.748075,357
394183.8559333333,3232096.898933334,276
394189.5223,3233394.313825,216
394207.282225,3224634.076675,414
394210.4008,3227309.153066667,392
394239.2492,3219296.7767666667,219
394270.3804333333,3226867.2940333337,415
394283.3333333333,3224399.333333333,447
394283.8415666666,3225799.924666667,354
394293.3333333333,3223577.6666666665,291
394299.0,3222947.333333333,512
394309.8236333334,3230598.973033333,60
