X,Y,Emergence days
383691.9158333333,3221742.5560000003,421
383693.5305,3221982.98295,424
383717.2599666666,3230033.149966667,316
383717.9366666667,3220819.1064666663,882
383726.7287666667,3222222.370933333,360
383732.25,3212447.5,435
383745.1267333333,3221404.604766667,400
383793.5556333333,3233037.146466667,434
383828.8201666667,3220430.3755,762
383882.995025,3220262.638325,442
383894.539525,3221174.944275,655
383917.2901,3221586.4924000003,367
383948.4627,3220121.24295,452
384012.735975,3222245.5676,484
384039.308675,3220666.4738,785
384050.875775,3221956.19285,440
384065.9304333334,3230161.3510333337,418
384065.9635333333,3231215.461233333,234
384085.0853666666,3221743.3585,493
384094.52175,3230702.5598250004,640
384095.4794333333,3220933.4226333336,909
384127.2083333333,3221288.0043,634
384127.5284,3221454.296266667,571
384156.9365333333,3232876.9370000004,389
384177.125,3214709.375,433
384178.5,3212551.5,433
384184.9326666666,3232493.2127666664,433
384223.3879333334,3231832.802,205
384229.5,3212316.5,433
384246.3860333334,3221685.656200001,325
384269.8172666666,3221523.7817333336,559
384283.7970333334,3220975.4082333334,816
384285.128675,3215139.625225,433
384290.0040333333,3221187.9436333333,575
384298.0,3214327.75,433
384325.14017500007,3222363.079025,590
384335.7790666666,3221991.7016000003,459
384337.2562666666,3229886.3769666664,57
384351.375,3214707.125,428
384414.0395666666,3221451.2374333334,575
384422.413425,3215564.3105999995,436
384432.4006666667,3222144.7248333334,413
384434.5464000001,3221281.6913000005,757
384435.712,3221792.3418000005,460
384436.15210000006,3220069.349225,451
384453.3125333334,3220916.4324666667,576
384455.0,3214401.25,425
384463.011825,3220632.1368,491
384472.376225,3215098.54175,428
384491.657725,3215952.808625,435
384500.4627,3220212.74295,440
384516.8231666667,3221567.7911999994,432
384535.7266333333,3223570.006766666,417
384550.6968,3222493.5164,368
384555.8691666666,3222708.749533333,366
384559.513375,3231428.802775,425
384576.7762,3216330.711225,433
384588.0,3220357.6666666665,433
384593.253725,3232228.392475,104
384596.5513,3230588.0029666666,408
384615.804475,3215535.436875,429
384621.29775,3221151.457275,309
384660.0,3214014.375,433
384665.066825,3222268.8937,456
384674.4199,3216703.1186,435
384677.3734666666,3223098.3669,412
384687.2342666667,3221866.5804333333,427
384687.2902,3215937.66505,430
384690.4770333333,3221549.127633333,455
384724.9646,3212907.9714,433
384726.7802,3219841.08405,448
384735.9217,3222728.6809666664,438
384762.18359999993,3221375.1621333337,422
384763.0,3214144.125,425
384766.63095,3216316.808725,430
384777.4053666666,3222031.801333334,474
384777.455575,3217041.400775,435
384798.5957,3221711.590433333,432
384823.325725,3212643.051,435
384826.864325,3219555.198825,445
384839.6406,3222887.585233333,335
384845.953725,3216688.81045,430
384849.865275,3230065.54245,567
384858.0035666667,3230926.5021666666,408
384859.525175,3217395.59595,435
384866.289075,3219971.074825,439
384880.791775,3223334.524825,406
384906.6893,3219240.26,443
384916.754725,3217768.7823750004,437
384920.881675,3222462.9828,2
384937.50140000007,3217048.382125,431
384951.779625,3218149.9824250005,438
384957.062225,3218884.418775,441
384958.5506,3221345.110966666,426
384966.882625,3218528.305675,440
384992.859675,3219639.987975,437
385017.1419,3221703.8450666666,453
385019.575525,3217413.787875,430
385025.7948,3222142.334025,429
385035.4366,3223750.568833334,411
385063.06795,3219286.78,436
385083.264175,3217787.3471250003,430
385086.5764333333,3223564.402966667,392
385105.3902333334,3221511.3311,425
385106.186675,3218916.2563499995,432
385118.77293333336,3221879.8268333334,425
385119.33885,3218165.9473,430
385125.64785,3218544.917075,432
385145.25,3213865.0,431
385175.818325,3231765.240375,497
385176.75,3214015.0,424
385225.5203,3213231.3039,434
385266.3241666667,3222258.2407000004,324
385314.9246,3221477.5705,156
385344.4873,3230306.283366666,614
385368.24395,3212947.592575,435
385399.9947,3222115.2984,276
385404.3957,3221870.8154,418
385434.212925,3230853.15795,407
385469.4318333333,3221623.9682,406
385562.892875,3214059.48235,423
385593.64925,3167864.0472000004,446
385595.297625,3213910.160775,430
385595.670025,3213435.726025,435
385604.8457333333,3222164.1656333334,506
385623.8924666666,3231365.5882000006,625
385678.3093333333,3221571.614833334,405
385722.869925,3221974.159625,400
385744.66136666667,3230136.0486333333,324
385802.304325,3213213.1404250003,436
385858.057375,3221745.3785500005,405
385943.3940250001,3213658.2208,438
385954.142875,3214240.85735,421
385965.0100666666,3222122.203933333,488
386006.6692333333,3234796.4990666662,443
386017.047625,3214080.285775,425
386056.76426666667,3230340.0294,609
386062.6892,3235189.543,408
386077.8922,3231427.372466667,348
386092.338525,3221956.1856750003,407
386113.996825,3221602.310125,415
386130.955875,3230770.3936,423
386167.3861,3213518.34885,435
386170.25,3215056.0,437
386209.14783333335,3221789.178133333,420
386228.58115,3215673.4949,437
386233.875,3214626.875,437
386242.7797,3213932.827275,438
386304.104575,3214381.184775,439
386331.818475,3167593.69585,446
386353.0249,3231165.7704666667,634
386353.479575,3214193.059775,437
386354.1188666667,3229678.6596333333,11
386367.174025,3222144.547425,310
386384.5058,3169002.354325,446
386418.5105,3234349.1496,547
386425.25,3215099.0,431
386425.8211333333,3228815.8306333334,546
386438.12815,3221469.17075,420
386445.2165999999,3216244.6003,438
386457.96685,3221880.092675,422
386474.75,3213864.25,435
386488.512675,3215666.61355,432
386493.125,3214672.625,431
386509.884025,3230179.967675,433
386544.1502333333,3221669.9653666667,409
386577.987975,3214415.527725,431
386594.1534666666,3233321.0277,408
386597.9912666667,3222263.5114,26
386613.612975,3214192.652725,434
386699.812625,3216190.1745,431
386708.2427333333,3221965.414233333,302
386719.0605,3230658.4934250005,408
386722.6295,3229290.27235,492
386750.41136666667,3221630.5761,407
386762.21935,3221373.795775,421
386770.00296666665,3233830.9123666664,651
386778.000625,3216647.045825,437
386831.687425,3231138.9854750005,556
386909.8635,3230088.4806333333,412
386929.13745,3221792.53375,431
386954.9168,3232559.1725,787
386981.76365,3231720.71505,452
387020.9380333333,3229748.6107666665,357
387035.1863750001,3216559.8191,432
387038.27406666667,3221355.16,424
387078.4141,3230562.315133333,411
387112.2987,3168712.581125,446
387114.33516666666,3230300.1856333334,410
387179.209775,3233001.689,401
387180.5459,3216989.9069000003,436
387210.1273666667,3233880.1867333334,476
387224.852425,3170103.811,446
387242.653225,3221550.535025,411
387243.36833333335,3232209.5786,569
387263.052,3231002.307466667,415
387323.0768666666,3230710.6585000004,411
387393.1639333333,3229729.425633333,173
387397.3581666667,3233419.4398,418
387435.66290000005,3216871.41495,432
387437.64756666665,3221686.8282333333,398
387503.780025,3231348.8474250003,412
387506.651125,3230153.735975,416
387537.347,3225578.647325,444
387540.2128,3230558.6152333333,438
387576.72855,3225225.4110000003,349
387589.064175,3217327.6434,436
387615.8331,3224952.1207333338,356
387723.024975,3221722.6649750005,393
387770.6066333333,3233391.0144,396
387772.5582333333,3225640.421366667,486
387816.5149,3232781.4694333337,556
387829.1109,3217193.128025,432
387835.5921,3231696.117,434
387853.344975,3232264.030425,619
387865.4642,3230630.0624666666,556
387894.547925,3224903.365275,393
387906.10986666667,3225499.1645666664,450
387906.698,3230952.877466667,410
387918.555425,3225250.0701750005,403
387966.0144666666,3230060.019333333,112
387970.1061,3171262.194475,446
387973.666725,3169769.0311,445
387983.9378,3217680.8691,431
388014.4246,3221805.509366667,425
388049.61596666666,3233035.5235666665,452
388112.696775,3222040.1039250004,402
388123.5116333333,3230362.3567,406
388148.5683666666,3224864.382833333,374
388190.029075,3225519.905475,427
388200.940975,3217539.8143,432
388258.3266333334,3231035.470666667,505
388262.7941,3222360.017225,663
388287.17915,3225238.5020000003,410
388330.6340333333,3225003.9598,394
388346.975575,3229687.193175,2
388367.6371666666,3222642.9681,614
388369.53105,3218044.5022,429
388411.86602500005,3231452.6862,439
388449.223375,3221960.334225,426
388462.7499,3222234.268433334,622
388484.0172,3232243.6393666663,448
388528.683125,3172523.479225,444
388546.27925,3225541.654275,385
388554.4786333333,3222720.174966667,369
388568.45495,3217891.7344,432
388572.06905,3230560.01815,544
388580.5781666667,3225281.0854666666,368
388622.510375,3233053.2374,335
388632.261,3222278.392866667,553
388673.406975,3222981.919775,380
388688.4265333333,3231844.5774000003,346
388691.48816666665,3222582.779033333,410
388695.8215,3222408.4457,345
388720.5519,3170886.283825,444
388761.60145,3222039.604975,408
388762.0379333333,3230017.3994333334,203
388763.96765,3218398.316,433
388788.79503333336,3232529.5572333336,363
388841.34996666666,3225857.4266333333,270
388854.3333333333,3222593.6666666665,398
388858.6666666667,3222419.333333333,354
388882.7888,3221811.2104333336,426
388886.940675,3223250.157575,413
388887.399925,3225581.582075,280
388956.23762500007,3218220.025075,432
388973.542925,3222754.675325,402
388984.1582333334,3222356.373533333,449
388990.0444666667,3222186.6573000005,407
388995.0074666667,3226182.1179000004,76
388995.28513333335,3231182.719,457
388998.1491666666,3226791.8585,34
389018.8508333333,3230812.8197333333,442
389083.819,3227523.705266667,25
389084.670575,3225907.06705,243
389096.826275,3173778.499175,444
389110.05555,3223528.390625,412
389113.74306666665,3222487.8783333334,416
389134.0956666667,3225644.094766666,319
389155.5212,3226306.0313666663,105
389158.37343333336,3223124.7032666667,420
389160.58683333336,3222907.8401,407
389164.065,3226532.523666667,45
389172.98115,3218735.6960000005,429
389191.428725,3221791.052300001,415
389201.818675,3172146.955875,443
389234.3904,3232409.8452000003,463
389262.3516666666,3228786.796033333,17
389265.99015,3227040.4672250003,30
389277.911775,3222134.1564,417
389284.5052333333,3229509.6854333333,135
389293.006225,3231895.87675,388
389296.372675,3223831.6761000003,415
389317.5976,3225968.8365,278
389321.7404666666,3231356.4148,420
389328.776125,3230060.80075,459
389339.938875,3222493.5693,422
389340.5628333333,3226195.7865,608
389353.929375,3233238.422425,465
389355.3554666667,3222789.342466667,413
389358.48485,3218531.4678,430
389360.93545,3225549.053875,427
389363.791925,3223311.29795,420
389375.34246666665,3226663.961066667,29
389407.3804666667,3230598.124533333,420
389464.199925,3224152.74805,422
389488.186625,3227945.1599,153
389509.0061666667,3232717.7734333333,474
389521.906775,3225864.09815,521
389546.3149,3223498.2783666663,423
389554.05825,3222992.86285,357
389572.0844666667,3226547.446833333,321
389590.4638,3226227.011175,432
389592.482275,3219057.6281250003,429
389604.392775,3223760.2985,426
389605.274725,3224481.6105,391
389614.61216666666,3225452.400866667,431
389615.68493333337,3225251.2554333336,459
389631.5627333333,3228886.3922,107
389648.5334,3227087.7397000003,95
389670.663475,3173417.82055,443
389691.200025,3224829.046775,327
389692.58026666666,3224030.2155333334,421
389712.4367333334,3231211.9073666665,607
389741.9670333334,3225790.212166667,117
389751.8907333333,3225120.349,253
389761.570325,3223282.8164,414
389764.91865,3218836.602975,429
389771.0459333333,3225575.1587,413
389774.5110333334,3230823.516366666,581
389809.62675,3229375.006825,333
389821.7178666667,3226176.2979666665,443
389862.3413333333,3225939.1317,671
389867.5569,3226695.308475,418
389868.7583666667,3223693.0799,417
389871.5515333333,3230089.6183666666,364
389873.96685,3174914.493675,444
389928.9027,3223485.092366666,414
389938.4066333333,3228691.9092,78
389940.4996,3225148.768566666,425
389942.9952,3232675.0582333333,467
389943.8085,3224773.150733333,415
389950.37353333336,3228316.9015,55
389965.2723666667,3225519.030966667,510
389969.5418333334,3226339.0152333328,426
390000.955975,3231895.739825,627
390006.233875,3227442.49455,538
390036.1110333333,3225905.7479666662,430
390040.18686666666,3229779.4042666666,349
390041.3559666667,3231430.7519666664,572
390045.8864,3225326.5373333334,486
390047.46715,3219321.632825,431
390052.298775,3233560.844775,458
390055.5949,3224956.6547333337,419
390135.1261666667,3232329.518166667,459
390184.332775,3230508.538275,473
390199.314,3219096.13995,428
390202.9446,3233025.9770666664,394
390203.141125,3225678.6211,340
390232.086,3226171.407325,407
390236.6017666667,3226759.7304,450
390268.78636666667,3224952.4086,426
390275.8873,3225310.035466667,408
390315.4337,3228160.442433333,42
390352.617,3229058.1074499995,198
390383.69196666667,3225128.020566667,298
390384.69916666666,3225466.7917333334,44
390390.7651,3227057.3504333333,471
390403.70675,3174548.1823,443
390429.9335666667,3227768.641133333,185
390443.1441,3226470.7560666665,433
390446.75490000006,3231258.7208,529
390476.9773,3229796.9876666665,368
390514.30953333335,3230886.391366666,399
390516.945675,3225900.87495,459
390536.483325,3219525.202175,430
390567.0467333333,3230116.719566666,379
390583.6796666667,3232301.5509,532
390608.03050000005,3225481.4990666662,36
390610.9076333333,3225115.667666666,142
390615.889075,3175952.711975,445
390641.57396666665,3233002.862766667,424
390666.7514,3219294.069775,430
390680.21433333337,3229488.9831333333,339
390689.3950500001,3231897.397775,411
390698.4683666666,3225679.950966667,42
390722.986825,3228527.947275,29
390726.4343,3225312.3899000003,359
390747.7819,3226389.429366667,424
390749.38573333336,3231477.379133334,399
390757.0045,3233919.196775,486
390807.0613,3226111.8134666667,526
390812.76696666674,3227738.5516,164
390830.17806666665,3232623.9766666666,491
390892.6412666666,3233374.646366667,431
390915.6991333333,3225728.705266667,43
390927.9498666667,3230235.673166666,539
390943.762275,3227089.539325,437
390952.4475666666,3226596.8442,446
390959.0705666666,3225287.7016,367
390977.19066666666,3228101.5143,82
391035.572275,3219696.688775,429
391053.29493333335,3227547.5043,393
391053.40185,3230796.381775,481
391057.8975333333,3225505.565066667,493
391066.25270000007,3229465.9304000004,674
391107.597725,3225962.134475,471
391117.4267333333,3231343.9203333333,458
391124.255825,3177355.7587750005,444
391154.547675,3219418.512525,429
391188.17215,3175489.358475,443
391208.9074333333,3232598.5897666668,422
391258.670775,3176591.3589500003,444
391280.1709,3228977.6102500004,301
391281.69645,3178334.8894,444
391291.3515333333,3225445.815133333,425
391304.43953333335,3226490.414733333,436
391323.9207,3233332.6739666667,430
391346.687575,3232099.302825,467
391357.54183333326,3228146.7096,213
391367.5585,3179288.605325,445
391391.3871,3226201.1506666667,610
391397.1891,3229941.1664,480
391418.0556333333,3227086.5694,440
391420.07105,3180227.9588,445
391421.3172666666,3225809.3804,360
391437.6677666667,3231597.8730333336,400
391451.5827666666,3232935.503466667,430
391454.2383,3225607.130666667,436
391474.100375,3234279.7179,488
391512.0123666667,3226744.641233334,447
391534.51813333336,3228496.368566667,466
391550.44455,3219800.443975,429
391561.352,3230777.754966667,429
391590.25125,3227736.770925,423
391609.02173333336,3233692.090633333,431
391655.5571,3219485.549475,428
391675.8985333333,3225872.0648000003,510
391677.12395,3181112.3430500003,445
391705.28753333335,3230404.4988,441
391705.4449666667,3227321.736033333,441
391731.36605,3177521.128175,444
391749.197875,3178466.788075,444
391768.393875,3226148.4745,460
391775.0861,3229320.7726000003,351
391824.47355,3176071.934425,444
391844.1776,3232327.8137333333,433
391850.2818666667,3229719.7918,592
391857.6599,3179420.081825,445
391883.86945,3231300.2895,494
391915.37785,3226619.160925,562
391943.08395,3176805.372625,444
391952.0512,3180301.063025,446
391976.28685,3232923.856225,429
392078.89985,3219837.546225,425
392085.16726666666,3225745.7336,510
392099.396825,3228457.8941,461
392123.00566666666,3227917.758133333,479
392157.3149,3230342.0298,392
392158.25,3181068.0,445
392162.15425,3219510.364475,429
392166.2457,3227171.243875,759
392193.515575,3226009.48105,473
392197.5261666667,3234967.7676333333,462
392213.5351,3233676.100425,434
392217.75,3181844.75,444
392235.890375,3234412.10855,508
392241.964725,3225457.207725,469
392247.4574666666,3229964.028333333,401
392264.494025,3229107.583525,463
392281.668625,3231966.137575,451
392285.9196,3225147.8685666663,361
392321.802075,3223444.521875,425
392362.038675,3176335.22565,444
392403.597025,3226455.426975,563
392406.4646,3223918.41,427
392425.0315666667,3227656.314266667,379
392484.3121,3224940.6321250005,438
392498.802075,3223485.021875,445
392507.488225,3230797.656075,663
392522.831,3225511.1144666667,606
392530.05833333335,3232907.7684666663,593
392556.905375,3223840.55825,426
392570.2952,3223048.7541500004,424
392588.75,3181668.5,444
392608.495,3219847.3126,477
392621.403825,3225858.0217500003,518
392646.7203,3232487.9067333336,522
392670.1008,3219491.2018000004,429
392672.29825,3229679.6772,672
392673.19066666666,3225284.2167,447
392678.7080666667,3224447.3511,414
392700.916725,3177058.691575,444
392706.7952,3223196.00415,446
392710.4471666667,3223516.7192333336,658
392745.0489666667,3226264.4230000004,540
392763.790725,3226973.0441499995,595
392772.926275,3235044.5999,564
392778.92576666665,3224707.4081,378
392781.247575,3235750.923625,540
392782.5255,3233642.705933333,439
392788.5539666666,3231709.5646,510
392790.3136666667,3227773.2455333336,390
392831.555,3228853.1620666664,404
392835.11383333337,3223362.7192333336,709
392836.6299,3228330.351025,397
392840.230225,3223722.102825,660
392851.7976,3224304.100075,427
392853.1489,3233239.9605,580
392878.4069,3236376.8218666664,604
392902.1060666667,3231312.254666667,485
392955.4591,3224148.77705,425
392991.8338,3225792.168633333,549
393000.8512,3176653.204225,473
393022.163625,3234455.5404,445
393029.5285,3225336.6781,505
393044.75,3182470.25,444
393059.8598,3223968.4178666663,654
393061.86226666666,3224852.2314,357
393063.7897333333,3223372.4361666664,417
393072.03476666665,3232437.060733333,622
393095.136025,3222771.749725,426
393101.8635333334,3226342.0366666666,582
393108.39665,3230221.2641,465
393138.5339,3219838.538275,436
393148.6407333333,3229392.847033333,411
393149.4563,3223563.1103333333,414
393160.636025,3222986.499725,429
393178.1389,3219464.027325,430
393185.347725,3227511.223275,369
393217.59543333336,3236560.6096,402
393232.2723333333,3229033.0741666667,436
393246.5677333333,3226054.8237,432
393252.00923333335,3223215.716933334,606
393260.6474,3237008.4507666663,400
393266.0701,3233142.979066666,486
393306.9506333333,3235167.5930666663,507
393331.31895,3232030.97425,488
393350.92065,3233911.938025,438
393356.0,3182218.75,444
393359.682025,3235707.2031,597
393368.294,3232759.941033333,92
393368.6665666667,3223940.674166667,591
393383.0962,3231286.4890666665,557
393385.7057,3224798.6283666664,431
393395.532325,3226784.395775001,384
393398.6758,3223681.3911,413
393404.3797,3228250.8105,723
393412.5675666667,3229694.7327,393
393473.8421666667,3236246.207866667,472
393475.49725,3224594.52035,419
393495.3463,3177469.141375,444
393508.9465333333,3225377.991466667,420
393514.0834333333,3227933.6167,420
393546.467975,3224395.799075,416
393562.0682333333,3230552.290033333,434
393580.2898,3233432.0362666664,680
393590.6153666666,3225827.622833333,459
393608.0,3224153.333333333,633
393624.3919666666,3230949.516633333,496
393628.1088333333,3231653.5573,556
393649.217625,3222600.500225,430
393658.00923333335,3223556.716933334,589
393660.9972666667,3235077.7768999995,491
393666.6666666667,3225073.0,516
393667.058225,3219813.00925,428
393681.256925,3223188.5377,501
393684.870675,3228709.571625,630
393685.4225,3219460.2043,429
393696.217625,3222829.500225,429
393727.849725,3227388.87815,377
393789.017225,3177095.8013250004,474
393807.977075,3237263.2032000003,591
393813.8427,3232477.6069249995,662
393822.299525,3234664.08685,444
393830.7326,3227877.5286666662,590
393870.1459666667,3235759.7983,557
393904.4229333334,3226596.5774666667,389
393919.1770666667,3226039.8893666663,436
393973.6666666667,3224140.6666666665,550
393975.2405,3229134.5241,396
393979.448275,3229746.8407999994,623
393993.6666666667,3223803.333333333,568
393995.481975,3236356.9571500006,455
394010.0497333333,3230322.2185333334,480
394020.4604666666,3235483.5448666667,579
394027.3671666667,3231695.5175666665,408
394027.84125,3183016.36045,443
394043.6666666667,3225088.333333333,564
394075.9302750001,3222464.621625,463
394091.28993333335,3230971.2817,411
394098.895875,3219853.64635,429
394122.73150000005,3228179.4385999995,693
394130.282225,3224847.076675,421
394135.1196,3232867.0647333334,394
394141.930275,3222682.621625,429
394144.711725,3219556.48905,428
394148.0,3223164.333333333,486
394149.6446,3234071.2595,497
394179.63565,3177986.748075,444
394183.8559333333,3232096.898933334,559
394189.5223,3233394.313825,683
394207.282225,3224634.076675,417
394210.4008,3227309.153066667,477
394239.2492,3219296.7767666667,564
394270.3804333333,3226867.2940333337,386
394283.3333333333,3224399.333333333,598
394283.8415666666,3225799.924666667,425
394293.3333333333,3223577.6666666665,478
