X,Y,Emergence days
373815.297075,3222714.729675,373
373825.380675,3225220.205075,401
373907.13385,3224495.852125,392
373991.528775,3202593.796025,406
374095.610975,3202379.0461500003,357
374423.169775,3222352.1561,372
374466.418125,3202773.901375,420
374472.140725,3222547.227575,373
374593.204925,3202566.4418,357
374900.6702749999,3203027.0786,348
375028.5658,3222180.65735,374
375050.59905,3202809.8932000003,351
375096.5658,3222393.40735,373
375304.7981,3203294.4444500003,351
375446.697225,3203042.54035,332
375644.556575,3221999.305975,365
375694.556575,3222230.3059750004,369
375738.30845,3203469.6572750006,353
375841.565175,3203221.3572,348
376214.25275,3203547.10515,288
376218.4064,3221750.805325,364
376284.86285,3203340.795125,348
376311.2781,3221955.627725,363
376670.4582,3221411.095775,361
376679.3129500001,3203719.6415,346
376777.70275,3203556.114825,349
376851.7154,3221570.286575,360
377041.68105,3204090.68525,338
377049.7904,3220982.907775,360
377229.140425,3203961.88455,348
377246.796675,3221136.6163,357
377285.428125,3204547.0209,338
377409.9182,3220448.789825,356
377500.130275,3205005.588075,334
377526.70635,3204436.2883,345
377639.288975,3220585.1299500004,357
377718.84325,3205453.766425,333
377729.548925,3219900.944525,354
377750.068025,3204906.8973250003,340
377953.571325,3205877.606525,325
378000.298925,3220010.444525,356
378001.095575,3205338.48025,338
378069.147025,3219318.860675,352
378260.026425,3206254.7119500004,318
378269.485,3205714.0432,336
378341.147025,3219449.110675,353
378467.6268,3218749.8968,346
378581.207725,3206066.3259500004,330
378624.7513,3206592.7972500003,339
378723.6268,3218927.1468,351
378872.7092,3218239.58725,347
378927.3388,3206419.72255,331
378995.90285,3206939.133825,325
379164.9592,3218407.08725,347
379251.536825,3217712.164675,345
379294.76209999993,3206797.371775,330
379301.9135,3207335.69,324
379499.290825,3216375.84315,338
379503.565825,3216728.69315,342
379516.55995,3217260.722325,344
379522.58045,3207778.3172750003,323
379589.86245,3207220.521425,324
379610.536825,3217850.664675,343
379657.375,3216079.1250000005,336
379687.35,3216957.875,342
379695.330275,3216389.347725,335
379702.605275,3216606.9227250004,337
379732.95275,3208231.028875,326
379801.3000000001,3216206.7,333
379803.8077,3207664.327475,323
379833.55,3216749.575,342
379896.93495,3217393.497325,339
379962.2093,3208675.8443,326
379986.3000000001,3215963.625,335
380016.725,3217052.675,338
380018.860625,3208116.190925,377
380064.175,3216796.15,336
380083.1,3216119.0,335
380168.704,3209130.221975,324
380251.90705,3208563.055975,325
380397.0906,3215910.3424,334
380404.28915,3209601.156225,324
380420.730025,3216728.300525,335
380435.432375,3216959.29095,335
380490.375,3216067.55,335
380499.09985,3209003.89645,322
380741.8998,3210036.8919,326
380757.25092500006,3209463.2266,323
380845.176825,3215861.324825,335
380906.65532500006,3216671.080425,336
380919.59405,3216846.03795,335
380943.15,3216024.6500000004,334
381038.34125,3209910.589775,324
381067.13765,3210432.990375,325
381297.579325,3210790.8656,323
381304.0536,3210333.4830750003,323
381369.4617,3215805.973025,333
381392.09655,3216923.826925,331
381403.57435,3216736.30965,333
381451.550475,3215966.8906,331
381511.579475,3211172.6864,384
381514.396425,3210716.3810249995,323
381712.666725,3211114.85875,326
381722.41515,3211629.1036,412
381830.39415,3215644.696625,333
381842.188125,3217109.7915000003,331
381873.715175,3216905.00595,331
381891.902125,3212092.27125,324
381913.58655,3211584.955925,322
381927.96915,3215783.896625,332
382076.3627750001,3212038.365375,323
382080.2367,3212520.3871750003,325
382147.82595,3215376.629875,332
382214.16383333335,3222134.9463,105
382245.7618,3217406.903125,331
382262.8623,3212404.7287250003,322
382306.316125,3217231.3512000004,331
382325.123125,3215467.060275,333
382349.3813666666,3222299.4016333334,5
382356.760175,3221901.386975,239
382373.006475,3212837.243325,323
382437.163875,3215040.6410250003,332
382497.0489,3212656.09255,322
382557.13145,3222148.715375,544
382586.937225,3217784.54455,331
382594.366375,3221700.29015,231
382661.620725,3215113.190375,336
382677.75,3217633.75,332
382710.421075,3214667.381375,334
382717.3554333334,3222320.375733333,162
382720.7693666667,3221880.6791,228
382730.6556,3222027.474533333,219
382747.129675,3212975.3473500004,326
382787.225275,3212752.41695,322
382820.7562,3221551.5604,240
382848.259525,3218151.787525,331
382850.8238333333,3221353.6843666662,244
382857.74703333335,3229875.5505333333,221
382919.3878,3221830.9777666666,241
382934.4434,3214746.1472250004,336
382948.3997,3222066.5279000006,217
382958.27725,3214277.175275,334
382968.8392666667,3221663.5625,247
382974.83085,3218037.559525,331
383002.17992500006,3222241.641375,270
383030.83085,3218579.809525,335
383037.0546,3221260.2100333334,251
383051.32543333335,3221052.568833334,251
383054.6947666667,3221936.6117,232
383064.2281,3222449.145433333,494
383065.5237333333,3230216.7216,352
383087.6864,3213045.1220000004,333
383101.89155000006,3213396.9322500005,336
383110.013425,3213849.37415,335
383111.5705,3212788.077825,335
383164.0765,3221595.823033333,237
383168.626275,3214354.1148499995,335
383171.5,3219074.5,334
383196.0,3212440.0,336
383202.2242,3221390.3466,254
383204.08085,3218503.809525,331
383275.6761,3220878.9368,255
383286.310175,3219532.7179,333
383288.9349666666,3222187.258533334,622
383290.18845,3221811.876725,232
383310.4586,3213924.579475,335
383337.838625,3222417.570075,723
383345.0,3218981.75,335
383347.351675,3213472.94655,332
383355.67265,3213126.2583500003,335
383379.005425,3212872.412525,337
383397.7646333333,3222043.795433333,236
383400.0697666667,3221315.432733333,236
383433.560175,3219430.4679,334
383442.1249666666,3221101.3034666665,273
383442.8425,3219990.363275,333
383455.124,3230338.5092333336,164
383456.0,3212606.75,336
383513.8851333333,3221664.1804333334,231
383518.763875,3220605.781575,241
383548.08423333336,3221453.416966667,231
383585.310175,3219869.7179,333
383588.9246333333,3230729.1571333334,276
383604.1678,3222377.7447333336,485
383619.0,3212200.5,337
383654.5538,3221031.3027333333,346
383686.5345,3231451.3184333337,12
383691.9158333333,3221742.5560000003,228
383693.5305,3221982.98295,231
383717.2599666666,3230033.149966667,185
383717.9366666667,3220819.1064666663,387
383726.7287666667,3222222.370933333,598
383732.25,3212447.5,334
383745.1267333333,3221404.604766667,184
383793.5556333333,3233037.146466667,221
383828.8201666667,3220430.3755,512
383882.995025,3220262.638325,334
383894.539525,3221174.944275,22
383917.2901,3221586.4924000003,308
383948.4627,3220121.24295,334
384012.735975,3222245.5676,117
384039.308675,3220666.4738,52
384050.875775,3221956.19285,234
384065.9304333334,3230161.3510333337,349
384065.9635333333,3231215.461233333,124
384085.0853666666,3221743.3585,296
384094.52175,3230702.5598250004,362
384095.4794333333,3220933.4226333336,381
384127.2083333333,3221288.0043,20
384127.5284,3221454.296266667,22
384156.9365333333,3232876.9370000004,178
384177.125,3214709.375,340
384178.5,3212551.5,333
384184.9326666666,3232493.2127666664,112
384223.3879333334,3231832.802,129
384229.5,3212316.5,339
384246.3860333334,3221685.656200001,136
384269.8172666666,3221523.7817333336,21
384283.7970333334,3220975.4082333334,33
384285.128675,3215139.625225,340
384290.0040333333,3221187.9436333333,21
384298.0,3214327.75,340
384325.14017500007,3222363.079025,485
384335.7790666666,3221991.7016000003,243
384337.2562666666,3229886.3769666664,21
384351.375,3214707.125,338
384414.0395666666,3221451.2374333334,21
384422.413425,3215564.3105999995,341
384432.4006666667,3222144.7248333334,243
384434.5464000001,3221281.6913000005,20
384435.712,3221792.3418000005,244
384436.15210000006,3220069.349225,334
384453.3125333334,3220916.4324666667,127
384455.0,3214401.25,337
384463.011825,3220632.1368,239
384472.376225,3215098.54175,337
384491.657725,3215952.808625,341
384500.4627,3220212.74295,336
384516.8231666667,3221567.7911999994,203
384535.7266333333,3223570.006766666,217
384550.6968,3222493.5164,250
384555.8691666666,3222708.749533333,240
384559.513375,3231428.802775,228
384576.7762,3216330.711225,342
384588.0,3220357.6666666665,280
384593.253725,3232228.392475,3
384596.5513,3230588.0029666666,231
384615.804475,3215535.436875,338
384621.29775,3221151.457275,126
384660.0,3214014.375,339
384665.066825,3222268.8937,317
384674.4199,3216703.1186,340
384677.3734666666,3223098.3669,220
384687.2342666667,3221866.5804333333,241
384687.2902,3215937.66505,339
384690.4770333333,3221549.127633333,282
384724.9646,3212907.9714,335
384726.7802,3219841.08405,334
384735.9217,3222728.6809666664,291
384762.18359999993,3221375.1621333337,249
384763.0,3214144.125,336
384766.63095,3216316.808725,339
384777.4053666666,3222031.801333334,351
384777.455575,3217041.400775,339
384798.5957,3221711.590433333,236
384823.325725,3212643.051,336
384826.864325,3219555.198825,334
384839.6406,3222887.585233333,139
384845.953725,3216688.81045,338
384849.865275,3230065.54245,296
384858.0035666667,3230926.5021666666,218
384859.525175,3217395.59595,338
384866.289075,3219971.074825,334
384880.791775,3223334.524825,198
384906.6893,3219240.26,335
384916.754725,3217768.7823750004,338
384920.881675,3222462.9828,5
384937.50140000007,3217048.382125,339
384951.779625,3218149.9824250005,338
384957.062225,3218884.418775,337
384958.5506,3221345.110966666,239
384966.882625,3218528.305675,337
384992.859675,3219639.987975,335
385017.1419,3221703.8450666666,234
385019.575525,3217413.787875,339
385025.7948,3222142.334025,349
385035.4366,3223750.568833334,208
385063.06795,3219286.78,335
385083.264175,3217787.3471250003,337
385086.5764333333,3223564.402966667,207
385105.3902333334,3221511.3311,227
385106.186675,3218916.2563499995,336
385118.77293333336,3221879.8268333334,233
385119.33885,3218165.9473,336
385125.64785,3218544.917075,337
385145.25,3213865.0,338
385175.818325,3231765.240375,173
385176.75,3214015.0,337
385225.5203,3213231.3039,334
385266.3241666667,3222258.2407000004,487
385314.9246,3221477.5705,293
385344.4873,3230306.283366666,182
385368.24395,3212947.592575,336
385399.9947,3222115.2984,550
385404.3957,3221870.8154,222
385434.212925,3230853.15795,210
385469.4318333333,3221623.9682,78
385562.892875,3214059.48235,338
385593.64925,3167864.0472000004,275
385595.297625,3213910.160775,338
385595.670025,3213435.726025,334
385604.8457333333,3222164.1656333334,124
385623.8924666666,3231365.5882000006,183
385678.3093333333,3221571.614833334,131
385722.869925,3221974.159625,218
385802.304325,3213213.1404250003,335
385858.057375,3221745.3785500005,207
385943.3940250001,3213658.2208,337
385954.142875,3214240.85735,339
385965.0100666666,3222122.203933333,130
386006.6692333333,3234796.4990666662,372
386017.047625,3214080.285775,336
386056.76426666667,3230340.0294,173
386062.6892,3235189.543,222
386092.338525,3221956.1856750003,222
386113.996825,3221602.310125,216
386130.955875,3230770.3936,217
386167.3861,3213518.34885,338
386170.25,3215056.0,336
386209.14783333335,3221789.178133333,228
386228.58115,3215673.4949,336
386233.875,3214626.875,336
386242.7797,3213932.827275,336
386304.104575,3214381.184775,334
386331.818475,3167593.69585,275
386353.0249,3231165.7704666667,179
386353.479575,3214193.059775,334
386367.174025,3222144.547425,265
386384.5058,3169002.354325,275
386418.5105,3234349.1496,282
386425.25,3215099.0,334
386438.12815,3221469.17075,230
386445.2165999999,3216244.6003,337
386457.96685,3221880.092675,277
386474.75,3213864.25,338
386488.512675,3215666.61355,334
386493.125,3214672.625,336
386509.884025,3230179.967675,181
386544.1502333333,3221669.9653666667,203
386577.987975,3214415.527725,336
386594.1534666666,3233321.0277,225
386597.9912666667,3222263.5114,20
386613.612975,3214192.652725,337
386699.812625,3216190.1745,335
386708.2427333333,3221965.414233333,231
386719.0605,3230658.4934250005,221
386750.41136666667,3221630.5761,207
386762.21935,3221373.795775,219
386770.00296666665,3233830.9123666664,323
386778.000625,3216647.045825,336
386831.687425,3231138.9854750005,279
386909.8635,3230088.4806333333,230
386929.13745,3221792.53375,121
386954.9168,3232559.1725,16
386981.76365,3231720.71505,140
387020.9380333333,3229748.6107666665,111
387035.1863750001,3216559.8191,337
387038.27406666667,3221355.16,225
387078.4141,3230562.315133333,215
387112.2987,3168712.581125,275
387114.33516666666,3230300.1856333334,226
387179.209775,3233001.689,211
387180.5459,3216989.9069000003,336
387210.1273666667,3233880.1867333334,141
387224.852425,3170103.811,275
387242.653225,3221550.535025,213
387243.36833333335,3232209.5786,282
387263.052,3231002.307466667,219
387323.0768666666,3230710.6585000004,218
387397.3581666667,3233419.4398,221
387435.66290000005,3216871.41495,338
387437.64756666665,3221686.8282333333,134
387503.780025,3231348.8474250003,211
387506.651125,3230153.735975,154
387537.347,3225578.647325,445
387540.2128,3230558.6152333333,216
387576.72855,3225225.4110000003,177
387589.064175,3217327.6434,337
387615.8331,3224952.1207333338,178
387723.024975,3221722.6649750005,200
387770.6066333333,3233391.0144,226
387772.5582333333,3225640.421366667,164
387816.5149,3232781.4694333337,285
387829.1109,3217193.128025,337
387835.5921,3231696.117,220
387853.344975,3232264.030425,307
387865.4642,3230630.0624666666,167
387894.547925,3224903.365275,204
387906.10986666667,3225499.1645666664,510
387906.698,3230952.877466667,212
387918.555425,3225250.0701750005,225
387970.1061,3171262.194475,275
387973.666725,3169769.0311,275
387983.9378,3217680.8691,335
388014.4246,3221805.509366667,229
388049.61596666666,3233035.5235666665,227
388112.696775,3222040.1039250004,284
388123.5116333333,3230362.3567,38
388148.5683666666,3224864.382833333,195
388190.029075,3225519.905475,115
388200.940975,3217539.8143,339
388258.3266333334,3231035.470666667,232
388262.7941,3222360.017225,105
388287.17915,3225238.5020000003,224
388330.6340333333,3225003.9598,201
388346.975575,3229687.193175,2
388367.6371666666,3222642.9681,219
388369.53105,3218044.5022,334
388411.86602500005,3231452.6862,222
388449.223375,3221960.334225,230
388462.7499,3222234.268433334,256
388484.0172,3232243.6393666663,148
388528.683125,3172523.479225,275
388546.27925,3225541.654275,222
388554.4786333333,3222720.174966667,192
388568.45495,3217891.7344,339
388572.06905,3230560.01815,173
388580.5781666667,3225281.0854666666,185
388622.510375,3233053.2374,160
388632.261,3222278.392866667,392
388673.406975,3222981.919775,187
388688.4265333333,3231844.5774000003,176
388691.48816666665,3222582.779033333,221
388695.8215,3222408.4457,247
388720.5519,3170886.283825,278
388761.60145,3222039.604975,213
388762.0379333333,3230017.3994333334,107
388763.96765,3218398.316,338
388788.79503333336,3232529.5572333336,292
388841.34996666666,3225857.4266333333,93
388854.3333333333,3222593.6666666665,224
388858.6666666667,3222419.333333333,246
388882.7888,3221811.2104333336,225
388886.940675,3223250.157575,130
388887.399925,3225581.582075,123
388956.23762500007,3218220.025075,339
388973.542925,3222754.675325,202
388984.1582333334,3222356.373533333,295
388990.0444666667,3222186.6573000005,132
388995.0074666667,3226182.1179000004,6
388995.28513333335,3231182.719,246
388998.1491666666,3226791.8585,6
389018.8508333333,3230812.8197333333,229
389083.819,3227523.705266667,2
389084.670575,3225907.06705,139
389096.826275,3173778.499175,273
389110.05555,3223528.390625,132
389113.74306666665,3222487.8783333334,227
389134.0956666667,3225644.094766666,84
389155.5212,3226306.0313666663,20
389158.37343333336,3223124.7032666667,230
389160.58683333336,3222907.8401,211
389164.065,3226532.523666667,19
389172.98115,3218735.6960000005,341
389191.428725,3221791.052300001,215
389201.818675,3172146.955875,278
389234.3904,3232409.8452000003,178
389262.3516666666,3228786.796033333,14
389265.99015,3227040.4672250003,4
389277.911775,3222134.1564,214
389284.5052333333,3229509.6854333333,108
389293.006225,3231895.87675,227
389296.372675,3223831.6761000003,216
389317.5976,3225968.8365,159
389321.7404666666,3231356.4148,224
389328.776125,3230060.80075,244
389339.938875,3222493.5693,238
389340.5628333333,3226195.7865,125
389353.929375,3233238.422425,219
389355.3554666667,3222789.342466667,131
389358.48485,3218531.4678,340
389360.93545,3225549.053875,232
389363.791925,3223311.29795,220
389375.34246666665,3226663.961066667,5
389407.3804666667,3230598.124533333,228
389464.199925,3224152.74805,225
389509.0061666667,3232717.7734333333,178
389521.906775,3225864.09815,138
389546.3149,3223498.2783666663,223
389554.05825,3222992.86285,210
389572.0844666667,3226547.446833333,36
389590.4638,3226227.011175,249
389592.482275,3219057.6281250003,337
389604.392775,3223760.2985,224
389605.274725,3224481.6105,199
389614.61216666666,3225452.400866667,229
389615.68493333337,3225251.2554333336,274
389631.5627333333,3228886.3922,17
389648.5334,3227087.7397000003,21
389670.663475,3173417.82055,276
389691.200025,3224829.046775,212
389692.58026666666,3224030.2155333334,218
389712.4367333334,3231211.9073666665,220
389741.9670333334,3225790.212166667,16
389751.8907333333,3225120.349,70
389761.570325,3223282.8164,216
389764.91865,3218836.602975,338
389771.0459333333,3225575.1587,244
389774.5110333334,3230823.516366666,233
389809.62675,3229375.006825,157
389821.7178666667,3226176.2979666665,230
389862.3413333333,3225939.1317,383
389867.5569,3226695.308475,150
389868.7583666667,3223693.0799,217
389871.5515333333,3230089.6183666666,263
389873.96685,3174914.493675,275
389928.9027,3223485.092366666,215
389938.4066333333,3228691.9092,6
389940.4996,3225148.768566666,268
389942.9952,3232675.0582333333,178
389943.8085,3224773.150733333,217
389950.37353333336,3228316.9015,9
389965.2723666667,3225519.030966667,211
389969.5418333334,3226339.0152333328,223
390000.955975,3231895.739825,156
390006.233875,3227442.49455,201
390036.1110333333,3225905.7479666662,188
390040.18686666666,3229779.4042666666,159
390041.3559666667,3231430.7519666664,83
390045.8864,3225326.5373333334,188
390047.46715,3219321.632825,336
390052.298775,3233560.844775,52
390055.5949,3224956.6547333337,221
390135.1261666667,3232329.518166667,180
390184.332775,3230508.538275,168
390199.314,3219096.13995,339
390202.9446,3233025.9770666664,200
390203.141125,3225678.6211,132
390232.086,3226171.407325,252
390236.6017666667,3226759.7304,228
390268.78636666667,3224952.4086,231
390275.8873,3225310.035466667,73
390315.4337,3228160.442433333,2
390352.617,3229058.1074499995,6
390383.69196666667,3225128.020566667,114
390384.69916666666,3225466.7917333334,9
390390.7651,3227057.3504333333,235
390403.70675,3174548.1823,276
390429.9335666667,3227768.641133333,17
390443.1441,3226470.7560666665,210
390446.75490000006,3231258.7208,56
390476.9773,3229796.9876666665,178
390514.30953333335,3230886.391366666,287
390516.945675,3225900.87495,174
390536.483325,3219525.202175,334
390567.0467333333,3230116.719566666,6
390583.6796666667,3232301.5509,261
390608.03050000005,3225481.4990666662,5
390610.9076333333,3225115.667666666,6
390615.889075,3175952.711975,275
390641.57396666665,3233002.862766667,221
390666.7514,3219294.069775,339
390680.21433333337,3229488.9831333333,148
390689.3950500001,3231897.397775,292
390698.4683666666,3225679.950966667,5
390726.4343,3225312.3899000003,5
390747.7819,3226389.429366667,220
390749.38573333336,3231477.379133334,285
390757.0045,3233919.196775,165
390807.0613,3226111.8134666667,352
390812.76696666674,3227738.5516,14
390830.17806666665,3232623.9766666666,149
390892.6412666666,3233374.646366667,229
390915.6991333333,3225728.705266667,4
390927.9498666667,3230235.673166666,257
390943.762275,3227089.539325,242
390952.4475666666,3226596.8442,236
390959.0705666666,3225287.7016,5
390977.19066666666,3228101.5143,9
391035.572275,3219696.688775,338
391053.29493333335,3227547.5043,146
391053.40185,3230796.381775,348
391057.8975333333,3225505.565066667,120
391066.25270000007,3229465.9304000004,7
391107.597725,3225962.134475,286
391117.4267333333,3231343.9203333333,177
391124.255825,3177355.7587750005,276
391154.547675,3219418.512525,338
391188.17215,3175489.358475,276
391208.9074333333,3232598.5897666668,273
391258.670775,3176591.3589500003,275
391280.1709,3228977.6102500004,18
391281.69645,3178334.8894,275
391291.3515333333,3225445.815133333,228
391304.43953333335,3226490.414733333,224
391323.9207,3233332.6739666667,231
391346.687575,3232099.302825,239
391357.54183333326,3228146.7096,20
391367.5585,3179288.605325,275
391391.3871,3226201.1506666667,363
391397.1891,3229941.1664,159
391418.0556333333,3227086.5694,244
391420.07105,3180227.9588,274
391421.3172666666,3225809.3804,187
391437.6677666667,3231597.8730333336,186
391451.5827666666,3232935.503466667,233
391454.2383,3225607.130666667,239
391474.100375,3234279.7179,174
391512.0123666667,3226744.641233334,251
391534.51813333336,3228496.368566667,140
391550.44455,3219800.443975,334
391561.352,3230777.754966667,224
391590.25125,3227736.770925,255
391609.02173333336,3233692.090633333,235
391655.5571,3219485.549475,337
391675.8985333333,3225872.0648000003,238
391677.12395,3181112.3430500003,275
391705.28753333335,3230404.4988,267
391705.4449666667,3227321.736033333,241
391731.36605,3177521.128175,275
391749.197875,3178466.788075,275
391768.393875,3226148.4745,296
391775.0861,3229320.7726000003,167
391824.47355,3176071.934425,277
391844.1776,3232327.8137333333,233
391850.2818666667,3229719.7918,30
391857.6599,3179420.081825,275
391883.86945,3231300.2895,254
391915.37785,3226619.160925,310
391943.08395,3176805.372625,276
391952.0512,3180301.063025,275
391976.28685,3232923.856225,236
392078.89985,3219837.546225,341
392085.16726666666,3225745.7336,247
392099.396825,3228457.8941,260
392123.00566666666,3227917.758133333,175
392157.3149,3230342.0298,8
392158.25,3181068.0,275
392162.15425,3219510.364475,337
392166.2457,3227171.243875,406
392193.515575,3226009.48105,272
392197.5261666667,3234967.7676333333,62
392213.5351,3233676.100425,234
392217.75,3181844.75,275
392235.890375,3234412.10855,190
392241.964725,3225457.207725,228
392247.4574666666,3229964.028333333,23
392264.494025,3229107.583525,385
392281.668625,3231966.137575,296
392285.9196,3225147.8685666663,205
392321.802075,3223444.521875,324
392362.038675,3176335.22565,276
392403.597025,3226455.426975,50
392406.4646,3223918.41,325
392425.0315666667,3227656.314266667,177
392484.3121,3224940.6321250005,341
392498.802075,3223485.021875,322
392507.488225,3230797.656075,220
392522.831,3225511.1144666667,305
392530.05833333335,3232907.7684666663,296
392556.905375,3223840.55825,324
392570.2952,3223048.7541500004,324
392588.75,3181668.5,277
392608.495,3219847.3126,444
392621.403825,3225858.0217500003,255
392646.7203,3232487.9067333336,290
392670.1008,3219491.2018000004,336
392672.29825,3229679.6772,32
392673.19066666666,3225284.2167,268
392678.7080666667,3224447.3511,356
392700.916725,3177058.691575,276
392706.7952,3223196.00415,324
392710.4471666667,3223516.7192333336,437
392745.0489666667,3226264.4230000004,132
392763.790725,3226973.0441499995,316
392772.926275,3235044.5999,225
392778.92576666665,3224707.4081,316
392781.247575,3235750.923625,221
392782.5255,3233642.705933333,230
392788.5539666666,3231709.5646,191
392790.3136666667,3227773.2455333336,168
392831.555,3228853.1620666664,306
392835.11383333337,3223362.7192333336,436
392836.6299,3228330.351025,264
392840.230225,3223722.102825,433
392851.7976,3224304.100075,322
392853.1489,3233239.9605,258
392878.4069,3236376.8218666664,275
392902.1060666667,3231312.254666667,183
392955.4591,3224148.77705,321
392991.8338,3225792.168633333,335
393000.8512,3176653.204225,270
393022.163625,3234455.5404,236
393029.5285,3225336.6781,458
393044.75,3182470.25,276
393059.8598,3223968.4178666663,441
393061.86226666666,3224852.2314,265
393063.7897333333,3223372.4361666664,74
393072.03476666665,3232437.060733333,137
393095.136025,3222771.749725,324
393101.8635333334,3226342.0366666666,239
393108.39665,3230221.2641,386
393138.5339,3219838.538275,341
393148.6407333333,3229392.847033333,306
393149.4563,3223563.1103333333,73
393160.636025,3222986.499725,326
393178.1389,3219464.027325,335
393185.347725,3227511.223275,177
393217.59543333336,3236560.6096,294
393232.2723333333,3229033.0741666667,241
393246.5677333333,3226054.8237,65
393252.00923333335,3223215.716933334,262
393260.6474,3237008.4507666663,291
393266.0701,3233142.979066666,164
393306.9506333333,3235167.5930666663,189
393331.31895,3232030.97425,183
393350.92065,3233911.938025,246
393356.0,3182218.75,277
393359.682025,3235707.2031,212
393368.294,3232759.941033333,11
393368.6665666667,3223940.674166667,168
393383.0962,3231286.4890666665,69
393385.7057,3224798.6283666664,353
393395.532325,3226784.395775001,294
393398.6758,3223681.3911,74
393404.3797,3228250.8105,191
393412.5675666667,3229694.7327,254
393473.8421666667,3236246.207866667,296
393475.49725,3224594.52035,322
393495.3463,3177469.141375,275
393508.9465333333,3225377.991466667,335
393514.0834333333,3227933.6167,47
393546.467975,3224395.799075,322
393562.0682333333,3230552.290033333,226
393580.2898,3233432.0362666664,210
393590.6153666666,3225827.622833333,330
393608.0,3224153.333333333,401
393624.3919666666,3230949.516633333,282
393628.1088333333,3231653.5573,140
393649.217625,3222600.500225,329
393658.00923333335,3223556.716933334,211
393660.9972666667,3235077.7768999995,255
393666.6666666667,3225073.0,337
393667.058225,3219813.00925,335
393681.256925,3223188.5377,442
393684.870675,3228709.571625,326
393685.4225,3219460.2043,335
393696.217625,3222829.500225,329
393727.849725,3227388.87815,294
393789.017225,3177095.8013250004,265
393807.977075,3237263.2032000003,78
393813.8427,3232477.6069249995,225
393822.299525,3234664.08685,255
393830.7326,3227877.5286666662,180
393870.1459666667,3235759.7983,294
393904.4229333334,3226596.5774666667,307
393919.1770666667,3226039.8893666663,334
393973.6666666667,3224140.6666666665,247
393975.2405,3229134.5241,21
393979.448275,3229746.8407999994,294
393993.6666666667,3223803.333333333,254
393995.481975,3236356.9571500006,292
394010.0497333333,3230322.2185333334,100
394020.4604666666,3235483.5448666667,226
394027.3671666667,3231695.5175666665,25
394027.84125,3183016.36045,276
394043.6666666667,3225088.333333333,427
394075.9302750001,3222464.621625,427
394091.28993333335,3230971.2817,26
394098.895875,3219853.64635,336
394122.73150000005,3228179.4385999995,320
394130.282225,3224847.076675,322
394135.1196,3232867.0647333334,11
394141.930275,3222682.621625,329
394144.711725,3219556.48905,335
394148.0,3223164.333333333,336
394149.6446,3234071.2595,168
394179.63565,3177986.748075,275
394183.8559333333,3232096.898933334,24
394189.5223,3233394.313825,187
394207.282225,3224634.076675,320
394210.4008,3227309.153066667,298
394239.2492,3219296.7767666667,166
394270.3804333333,3226867.2940333337,305
394283.3333333333,3224399.333333333,371
394283.8415666666,3225799.924666667,333
394293.3333333333,3223577.6666666665,219
394299.0,3222947.333333333,442
394309.8236333334,3230598.973033333,31
394333.0,3225355.0,268
394345.34125,3182742.86045,276
394392.11106666666,3228999.3013,21
394417.24333333335,3227650.032066667,237
394433.958875,3231363.6421,106
394451.645875,3219975.89635,324
394457.4417,3235424.685566667,262
394457.6308,3237770.0714,203
394481.4224333333,3234925.7945333333,206
